"state","fuel","generator_cea","node","gen_capacity","voltage","region","vom","var_cost","heat_rate","fuel_price","owner_type","generator_posoco","type","zones_gp"
"RAJASTHAN","SUBCRITICAL-COAL","GEN_184458_SHRECEM_400_2","184458_SHRECEM_400",150,400,"NR",3138,3709,11.43,50,"RAJASTHAN State or Private","GEN_134031_SHRECEM_400_2","coal","Rajasthan"
"RAJASTHAN","SUPERCRITICAL-COAL","GEN_164411_CHABRA-4_400_5","164411_CHABRA-4_400",660,400,"NR",1778,2349,11.43,50,"RAJASTHAN State or Private",NA,"coal","Rajasthan"
"RAJASTHAN","SUPERCRITICAL-COAL","GEN_164411_CHABRA-4_400_6","164411_CHABRA-4_400",660,400,"NR",1778,2349,11.43,50,"RAJASTHAN State or Private",NA,"coal","Rajasthan"
"RAJASTHAN","SUPERCRITICAL-COAL","GEN_164414_KAWAI_400_1","164414_KAWAI_400",660,400,"NR",1778,2349,11.43,50,"RAJASTHAN State or Private","GEN_134010_KAWAI_400_1","coal","Rajasthan"
"RAJASTHAN","SUPERCRITICAL-COAL","GEN_164414_KAWAI_400_2","164414_KAWAI_400",660,400,"NR",1778,2349,11.43,50,"RAJASTHAN State or Private","GEN_134010_KAWAI_400_2","coal","Rajasthan"
"TAMIL NADU","CCGT-GAS","GEN_541044_KUTALAMGAS1_110_1","541044_KUTALAMGAS1_110",101,110,"SR",1141,2599,7.29,200,"TAMIL NADU State or Private","GEN_441181_KUTGTP_110_1","gas_ccgt","Tamil_Nadu"
"TAMIL NADU","CCGT-GAS","GEN_541105_RAMNDIPPGAS1_110_1","541105_RAMNDIPPGAS1_110",200,110,"SR",1141,2599,7.29,200,"TAMIL NADU State or Private",NA,"gas_ccgt","Tamil_Nadu"
"TAMIL NADU","CCGT-GAS","GEN_541106_KOVILKLPLGAS_110_1","541106_KOVILKLPLGAS_110",108,110,"SR",1141,2599,7.29,200,"TAMIL NADU State or Private","GEN_441081_KKGTP_110_1","gas_ccgt","Tamil_Nadu"
"TAMIL NADU","CCGT-GAS","GEN_542055_PPNALUR2_230_1","542055_PPNALUR2_230",100,230,"SR",7082,8540,7.29,200,"TAMIL NADU State or Private","GEN_442062_PPNALUR2_230_1","gas_ccgt","Tamil_Nadu"
"TAMIL NADU","CCGT-GAS","GEN_542139_KARVAR2_230_1","542139_KARVAR2_230",150,230,"SR",1141,2599,7.29,200,"TAMIL NADU State or Private",NA,"gas_ccgt","Tamil_Nadu"
"TAMIL NADU","CT-GAS","GEN_541112_VALUTHURGAS1_110_1","541112_VALUTHURGAS1_110",95,110,"SR",125,2339,11.07,200,"TAMIL NADU State or Private","GEN_441120_VGTPP1_110_1","gas_ct","Tamil_Nadu"
"TAMIL NADU","CT-GAS","GEN_541112_VALUTHURGAS1_110_2","541112_VALUTHURGAS1_110",92.2,110,"SR",125,2339,11.07,200,"TAMIL NADU State or Private","GEN_441120_VGTPP1_110_2","gas_ct","Tamil_Nadu"
"TAMIL NADU","CT-GAS","GEN_542006_UDMLPET2_230_2","542006_UDMLPET2_230",500,230,"SR",125,2339,11.07,200,"TAMIL NADU State or Private",NA,"gas_ct","Tamil_Nadu"
"TAMIL NADU","NUCLEAR","GEN_542031_KALPAKAM2_230_1","542031_KALPAKAM2_230",220,230,"SR",2060,2060,0,0,"TAMIL NADU Central","GEN_442044_MAPS2_230_1","mustrun","Tamil_Nadu"
"TAMIL NADU","NUCLEAR","GEN_542031_KALPAKAM2_230_2","542031_KALPAKAM2_230",220,230,"SR",2060,2060,0,0,"TAMIL NADU Central","GEN_442044_MAPS2_230_2","mustrun","Tamil_Nadu"
"TAMIL NADU","NUCLEAR","GEN_544021_KUDAN4_400_1","544021_KUDAN4_400",1000,400,"SR",3020,3020,0,0,"TAMIL NADU Central","GEN_444017_KKNPP_400_1","mustrun","Tamil_Nadu"
"TAMIL NADU","NUCLEAR","GEN_544021_KUDAN4_400_2","544021_KUDAN4_400",1000,400,"SR",3020,3020,0,0,"TAMIL NADU Central","GEN_444017_KKNPP_400_2","mustrun","Tamil_Nadu"
"TAMIL NADU","NUCLEAR","GEN_544021_KUDAN4_400_3","544021_KUDAN4_400",1000,400,"SR",3020,3020,0,0,"TAMIL NADU Central",NA,"mustrun","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_541046_NEYVELITS1_110_1","541046_NEYVELITS1_110",50,110,"SR",1488,2059,11.43,50,"TAMIL NADU Central","GEN_441097_NLCTS11_110_1","coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_541046_NEYVELITS1_110_2","541046_NEYVELITS1_110",50,110,"SR",1488,2059,11.43,50,"TAMIL NADU Central","GEN_441097_NLCTS11_110_2","coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_541046_NEYVELITS1_110_3","541046_NEYVELITS1_110",50,110,"SR",1488,2059,11.43,50,"TAMIL NADU Central","GEN_441097_NLCTS11_110_3","coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_541046_NEYVELITS1_110_4","541046_NEYVELITS1_110",50,110,"SR",1488,2059,11.43,50,"TAMIL NADU Central","GEN_441097_NLCTS11_110_4","coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_541046_NEYVELITS1_110_5","541046_NEYVELITS1_110",50,110,"SR",1488,2059,11.43,50,"TAMIL NADU Central","GEN_441097_NLCTS11_110_5","coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_541046_NEYVELITS1_110_6","541046_NEYVELITS1_110",50,110,"SR",1488,2059,11.43,50,"TAMIL NADU Central","GEN_441097_NLCTS11_110_6","coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_542001_NEYVELTS2_230_1","542001_NEYVELTS2_230",210,230,"SR",1654,2225,11.43,50,"TAMIL NADU Central","GEN_442053_NLC22_230_1","coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_542001_NEYVELTS2_230_2","542001_NEYVELTS2_230",210,230,"SR",1654,2225,11.43,50,"TAMIL NADU Central","GEN_442053_NLC22_230_2","coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_542001_NEYVELTS2_230_3","542001_NEYVELTS2_230",210,230,"SR",1654,2225,11.43,50,"TAMIL NADU Central","GEN_442053_NLC22_230_3","coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_542008_NCTPS2_230_1","542008_NCTPS2_230",210,230,"SR",2098,2669,11.43,50,"TAMIL NADU State or Private","GEN_442054_NCTPS-I_230_1","coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_542008_NCTPS2_230_2","542008_NCTPS2_230",210,230,"SR",2098,2669,11.43,50,"TAMIL NADU State or Private","GEN_442054_NCTPS-I_230_2","coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_542008_NCTPS2_230_3","542008_NCTPS2_230",210,230,"SR",2098,2669,11.43,50,"TAMIL NADU State or Private","GEN_442054_NCTPS-I_230_3","coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_542041_MTPS2_230_1","542041_MTPS2_230",210,230,"SR",2548,3119,11.43,50,"TAMIL NADU State or Private","GEN_442047_MTPS2_230_1","coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_542041_MTPS2_230_2","542041_MTPS2_230",210,230,"SR",2548,3119,11.43,50,"TAMIL NADU State or Private","GEN_442047_MTPS2_230_2","coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_542041_MTPS2_230_3","542041_MTPS2_230",210,230,"SR",2548,3119,11.43,50,"TAMIL NADU State or Private","GEN_442047_MTPS2_230_3","coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_542041_MTPS2_230_4","542041_MTPS2_230",210,230,"SR",2548,3119,11.43,50,"TAMIL NADU State or Private","GEN_442047_MTPS2_230_4","coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_542046_NEYVELITS12_230_7","542046_NEYVELITS12_230",100,230,"SR",1488,2059,11.43,50,"TAMIL NADU Central","GEN_442052_NLCTS12_230_7","coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_542046_NEYVELITS12_230_8","542046_NEYVELITS12_230",100,230,"SR",1488,2059,11.43,50,"TAMIL NADU Central","GEN_442052_NLCTS12_230_8","coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_542046_NEYVELITS12_230_9","542046_NEYVELITS12_230",100,230,"SR",1488,2059,11.43,50,"TAMIL NADU Central","GEN_442052_NLCTS12_230_9","coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_542047_NEY-ZERO_230_1","542047_NEY-ZERO_230",250,230,"SR",1748,2319,11.43,50,"TAMIL NADU State or Private","GEN_442051_STCMS_230_1","coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_542054_ENNORE2_230_1","542054_ENNORE2_230",110,230,"SR",2768,3339,11.43,50,"TAMIL NADU State or Private","GEN_442021_ETPS2_230_1","coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_542054_ENNORE2_230_2","542054_ENNORE2_230",110,230,"SR",2768,3339,11.43,50,"TAMIL NADU State or Private","GEN_442021_ETPS2_230_2","coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_542054_ENNORE2_230_3","542054_ENNORE2_230",110,230,"SR",2768,3339,11.43,50,"TAMIL NADU State or Private","GEN_442021_ETPS2_230_3","coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_542064_THENI2_230_6","542064_THENI2_230",250,230,"SR",1344,1915,11.43,50,"TAMIL NADU Central",NA,"coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_542071_TTPS2_230_1","542071_TTPS2_230",210,230,"SR",1008,1579,11.43,50,"TAMIL NADU State or Private","GEN_442087_TTPS2_230_1","coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_542071_TTPS2_230_2","542071_TTPS2_230",210,230,"SR",1008,1579,11.43,50,"TAMIL NADU State or Private","GEN_442087_TTPS2_230_2","coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_542071_TTPS2_230_3","542071_TTPS2_230",210,230,"SR",1008,1579,11.43,50,"TAMIL NADU State or Private","GEN_442087_TTPS2_230_3","coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_542071_TTPS2_230_4","542071_TTPS2_230",210,230,"SR",1008,1579,11.43,50,"TAMIL NADU State or Private","GEN_442087_TTPS2_230_4","coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_542071_TTPS2_230_5","542071_TTPS2_230",210,230,"SR",1008,1579,11.43,50,"TAMIL NADU State or Private","GEN_442087_TTPS2_230_5","coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_542137_STERLITE2_230_1","542137_STERLITE2_230",80,230,"SR",4478,5049,11.43,50,"TAMIL NADU State or Private","GEN_442124_STERLITE2_230_1","coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_542137_STERLITE2_230_2","542137_STERLITE2_230",80,230,"SR",4478,5049,11.43,50,"TAMIL NADU State or Private","GEN_442124_STERLITE2_230_2","coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_542138_INDBHARAT2_230_1","542138_INDBHARAT2_230",150,230,"SR",4478,5049,11.43,50,"TAMIL NADU State or Private","GEN_442030_INDARCPP_230_1","coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_542138_INDBHARAT2_230_2","542138_INDBHARAT2_230",150,230,"SR",4478,5049,11.43,50,"TAMIL NADU State or Private","GEN_442030_INDARCPP_230_2","coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_542138_INDBHARAT2_230_3","542138_INDBHARAT2_230",63,230,"SR",4478,5049,11.43,50,"TAMIL NADU State or Private","GEN_442030_INDARCPP_230_3","coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_542163_OPGALAMTYG_230_1","542163_OPGALAMTYG_230",150,230,"SR",4478,5049,11.43,50,"TAMIL NADU State or Private","GEN_442110_OPG_ALM_230_1","coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_544000_CHENN-EX_400_1","544000_CHENN-EX_400",600,400,"SR",2317,2888,11.43,50,"TAMIL NADU State or Private","GEN_444022_NCTPS-II_400_1","coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_544000_CHENN-EX_400_2","544000_CHENN-EX_400",600,400,"SR",2317,2888,11.43,50,"TAMIL NADU State or Private","GEN_444022_NCTPS-II_400_2","coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_544001_NYVL_400_1","544001_NYVL_400",210,400,"SR",1653,2224,11.43,50,"TAMIL NADU Central","GEN_444014_NLC2_400_4","coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_544001_NYVL_400_2","544001_NYVL_400",210,400,"SR",1653,2224,11.43,50,"TAMIL NADU Central","GEN_444014_NLC2_400_5","coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_544001_NYVL_400_3","544001_NYVL_400",210,400,"SR",1653,2224,11.43,50,"TAMIL NADU Central","GEN_444014_NLC2_400_6","coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_544001_NYVL_400_4","544001_NYVL_400",210,400,"SR",1653,2224,11.43,50,"TAMIL NADU Central","GEN_444014_NLC2_400_7","coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_544010_NEYEXTN4_400_1","544010_NEYEXTN4_400",210,400,"SR",1543,2114,11.43,50,"TAMIL NADU Central","GEN_444013_NLC1EXP_400_1","coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_544010_NEYEXTN4_400_2","544010_NEYEXTN4_400",210,400,"SR",1543,2114,11.43,50,"TAMIL NADU Central","GEN_444013_NLC1EXP_400_2","coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_544020_NEY_IIEX_400_1","544020_NEY_IIEX_400",500,400,"SR",1658,2229,11.43,50,"TAMIL NADU Central","GEN_444016_NLC2EXP_400_1","coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_544041_METTUR4_400_1","544041_METTUR4_400",600,400,"SR",2995,3566,11.43,50,"TAMIL NADU State or Private","GEN_444020_METR-III_400_1","coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_544046_NEY(REP)4_400_1","544046_NEY(REP)4_400",500,400,"SR",1344,1915,11.43,50,"TAMIL NADU Central",NA,"coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_544046_NEY(REP)4_400_2","544046_NEY(REP)4_400",500,400,"SR",1344,1915,11.43,50,"TAMIL NADU Central",NA,"coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_544071_TUTICORN_400_1","544071_TUTICORN_400",500,400,"SR",1344,1915,11.43,50,"TAMIL NADU State or Private",NA,"coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_544088_VALLURTPS_400_1","544088_VALLURTPS_400",500,400,"SR",1638,2209,11.43,50,"TAMIL NADU Central","GEN_444019_VALLUR_400_1","coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_544088_VALLURTPS_400_2","544088_VALLURTPS_400",500,400,"SR",1638,2209,11.43,50,"TAMIL NADU Central","GEN_444019_VALLUR_400_2","coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_544088_VALLURTPS_400_3","544088_VALLURTPS_400",500,400,"SR",1638,2209,11.43,50,"TAMIL NADU Central","GEN_444019_VALLUR_400_3","coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_544114_CEPL_400_1","544114_CEPL_400",600,400,"SR",3185,3756,11.43,50,"TAMIL NADU State or Private","GEN_444023_CENERGY_400_1","coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_544114_CEPL_400_2","544114_CEPL_400",600,400,"SR",3185,3756,11.43,50,"TAMIL NADU State or Private",NA,"coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_544115_IND-BARATH_400_1","544115_IND-BARATH_400",600,400,"SR",1456,2027,11.43,50,"TAMIL NADU State or Private",NA,"coal","Tamil_Nadu"
"TAMIL NADU","SUBCRITICAL-COAL","GEN_544115_IND-BARATH_400_2","544115_IND-BARATH_400",600,400,"SR",1456,2027,11.43,50,"TAMIL NADU State or Private",NA,"coal","Tamil_Nadu"
"TAMIL NADU","SUPERCRITICAL-COAL","GEN_544096_ILFS-OA_400_1","544096_ILFS-OA_400",660,400,"SR",2649,3220,11.43,50,"TAMIL NADU State or Private","GEN_444032_ILFS_400_1","coal","Tamil_Nadu"
"TAMIL NADU","SUPERCRITICAL-COAL","GEN_544096_ILFS-OA_400_2","544096_ILFS-OA_400",660,400,"SR",2649,3220,11.43,50,"TAMIL NADU State or Private","GEN_444032_ILFS_400_2","coal","Tamil_Nadu"
"TAMIL NADU","SUPERCRITICAL-COAL","GEN_544124_ETPSEXP4_400_1","544124_ETPSEXP4_400",660,400,"SR",2649,3220,11.43,50,"TAMIL NADU State or Private",NA,"coal","Tamil_Nadu"
"TELANGANA","SUBCRITICAL-COAL","GEN_511001_RSTP_132_1","511001_RSTP_132",62.5,132,"SR",1798,2369,11.43,50,"TELANGANA Central","GEN_421055_RAMGUM-B_132_1","coal","Telangana"
"TELANGANA","SUBCRITICAL-COAL","GEN_512049_KOTH_220_1","512049_KOTH_220",60,220,"SR",1232,1803,11.43,50,"TELANGANA State or Private",NA,"coal","Telangana"
"TELANGANA","SUBCRITICAL-COAL","GEN_512049_KOTH_220_2","512049_KOTH_220",60,220,"SR",1458,2029,11.43,50,"TELANGANA State or Private","GEN_422005_KOTAGDEM_220_2","coal","Telangana"
"TELANGANA","SUBCRITICAL-COAL","GEN_512049_KOTH_220_3","512049_KOTH_220",60,220,"SR",1458,2029,11.43,50,"TELANGANA State or Private","GEN_422005_KOTAGDEM_220_3","coal","Telangana"
"TELANGANA","SUBCRITICAL-COAL","GEN_512049_KOTH_220_4","512049_KOTH_220",60,220,"SR",1458,2029,11.43,50,"TELANGANA State or Private","GEN_422005_KOTAGDEM_220_4","coal","Telangana"
"TELANGANA","SUBCRITICAL-COAL","GEN_512049_KOTH_220_5","512049_KOTH_220",120,220,"SR",1458,2029,11.43,50,"TELANGANA State or Private","GEN_422005_KOTAGDEM_220_5","coal","Telangana"
"TELANGANA","SUBCRITICAL-COAL","GEN_512049_KOTH_220_6","512049_KOTH_220",120,220,"SR",1458,2029,11.43,50,"TELANGANA State or Private","GEN_422005_KOTAGDEM_220_6","coal","Telangana"
"TELANGANA","SUBCRITICAL-COAL","GEN_512049_KOTH_220_7","512049_KOTH_220",120,220,"SR",1458,2029,11.43,50,"TELANGANA State or Private","GEN_422005_KOTAGDEM_220_7","coal","Telangana"
"TELANGANA","SUBCRITICAL-COAL","GEN_512049_KOTH_220_8","512049_KOTH_220",120,220,"SR",1458,2029,11.43,50,"TELANGANA State or Private","GEN_422005_KOTAGDEM_220_8","coal","Telangana"
"TELANGANA","SUBCRITICAL-COAL","GEN_512049_KOTH_220_9","512049_KOTH_220",250,220,"SR",1007,1578,11.43,50,"TELANGANA State or Private","GEN_422005_KOTAGDEM_220_9","coal","Telangana"
"TELANGANA","SUBCRITICAL-COAL","GEN_512049_KOTH_220_A","512049_KOTH_220",250,220,"SR",1007,1578,11.43,50,"TELANGANA State or Private","GEN_422005_KOTAGDEM_220_10","coal","Telangana"
"TELANGANA","SUBCRITICAL-COAL","GEN_514001_RSTP_400_1","514001_RSTP_400",200,400,"SR",1938,2509,11.43,50,"TELANGANA Central","GEN_424002_RGM-NTPC_400_1","coal","Telangana"
"TELANGANA","SUBCRITICAL-COAL","GEN_514001_RSTP_400_2","514001_RSTP_400",200,400,"SR",1938,2509,11.43,50,"TELANGANA Central","GEN_424002_RGM-NTPC_400_2","coal","Telangana"
"TELANGANA","SUBCRITICAL-COAL","GEN_514001_RSTP_400_3","514001_RSTP_400",200,400,"SR",1938,2509,11.43,50,"TELANGANA Central","GEN_424002_RGM-NTPC_400_3","coal","Telangana"
"TELANGANA","SUBCRITICAL-COAL","GEN_514001_RSTP_400_4","514001_RSTP_400",500,400,"SR",1938,2509,11.43,50,"TELANGANA Central","GEN_424002_RGM-NTPC_400_4","coal","Telangana"
"TELANGANA","SUBCRITICAL-COAL","GEN_514001_RSTP_400_5","514001_RSTP_400",500,400,"SR",1938,2509,11.43,50,"TELANGANA Central","GEN_424002_RGM-NTPC_400_5","coal","Telangana"
"TELANGANA","SUBCRITICAL-COAL","GEN_514001_RSTP_400_6","514001_RSTP_400",500,400,"SR",1938,2509,11.43,50,"TELANGANA Central","GEN_424002_RGM-NTPC_400_6","coal","Telangana"
"TELANGANA","SUBCRITICAL-COAL","GEN_514001_RSTP_400_7","514001_RSTP_400",500,400,"SR",2008,2579,11.43,50,"TELANGANA Central","GEN_424002_RGM-NTPC_400_7","coal","Telangana"
"TELANGANA","SUBCRITICAL-COAL","GEN_514029_KAKTIYA_400_1","514029_KAKTIYA_400",500,400,"SR",1558,2129,11.43,50,"TELANGANA State or Private","GEN_424009_KKTYATPS_400_1","coal","Telangana"
"TELANGANA","SUBCRITICAL-COAL","GEN_514029_KAKTIYA_400_2","514029_KAKTIYA_400",600,400,"SR",1682,2253,11.43,50,"TELANGANA State or Private",NA,"coal","Telangana"
"TELANGANA","SUBCRITICAL-COAL","GEN_514031_SINGARENI_400_3","514031_SINGARENI_400",600,400,"SR",1576,2147,11.43,50,"TELANGANA State or Private",NA,"coal","Telangana"
"TELANGANA","SUBCRITICAL-COAL","GEN_514031_SINGARENI_400_4","514031_SINGARENI_400",600,400,"SR",1576,2147,11.43,50,"TELANGANA State or Private",NA,"coal","Telangana"
"TELANGANA","SUBCRITICAL-COAL","GEN_514049_KOTH-IV_400_1","514049_KOTH-IV_400",500,400,"SR",2118,2689,11.43,50,"TELANGANA State or Private","GEN_424012_KTPS_400_1","coal","Telangana"
"TELANGANA","SUPERCRITICAL-COAL","GEN_514001_RSTP_400_10","514001_RSTP_400",800,400,"SR",1916,2487,11.43,50,"TELANGANA State or Private",NA,"coal","Telangana"
"TELANGANA","SUPERCRITICAL-COAL","GEN_514080_KOTH-VII_400_1","514080_KOTH-VII_400",800,400,"SR",1916,2487,11.43,50,"TELANGANA State or Private",NA,"coal","Telangana"
"TRIPURA","CCGT-GAS","GEN_271120_AGTPP1_132_1","271120_AGTPP1_132",21,132,"NER",3031,4489,7.29,200,"TRIPURA Central","GEN_571004_AGTPP1_132_G1","gas_ccgt","Tripura"
"TRIPURA","CCGT-GAS","GEN_271120_AGTPP1_132_2","271120_AGTPP1_132",21,132,"NER",3031,4489,7.29,200,"TRIPURA Central","GEN_571004_AGTPP1_132_G2","gas_ccgt","Tripura"
"TRIPURA","CCGT-GAS","GEN_271120_AGTPP1_132_3","271120_AGTPP1_132",21,132,"NER",3031,4489,7.29,200,"TRIPURA Central","GEN_571004_AGTPP1_132_G3","gas_ccgt","Tripura"
"TRIPURA","CCGT-GAS","GEN_271120_AGTPP1_132_4","271120_AGTPP1_132",21,132,"NER",3031,4489,7.29,200,"TRIPURA Central","GEN_571004_AGTPP1_132_G4","gas_ccgt","Tripura"
"TRIPURA","CCGT-GAS","GEN_271120_AGTPP1_132_5","271120_AGTPP1_132",21,132,"NER",3031,4489,7.29,200,"TRIPURA Central","GEN_571004_AGTPP1_132_S1","gas_ccgt","Tripura"
"TRIPURA","CCGT-GAS","GEN_271120_AGTPP1_132_6","271120_AGTPP1_132",21,132,"NER",3031,4489,7.29,200,"TRIPURA Central","GEN_571004_AGTPP1_132_S2","gas_ccgt","Tripura"
"TRIPURA","CCGT-GAS","GEN_274080_PALATAN4_400_1","274080_PALATAN4_400",363,400,"NER",1601,3059,7.29,200,"TRIPURA Central","GEN_574001_PALATAN4_400_G1","gas_ccgt","Tripura"
"TRIPURA","CCGT-GAS","GEN_274080_PALATAN4_400_2","274080_PALATAN4_400",363,400,"NER",1601,3059,7.29,200,"TRIPURA Central","GEN_574001_PALATAN4_400_G2","gas_ccgt","Tripura"
"TRIPURA","CT-GAS","GEN_271340_ROKHIA1_132_1","271340_ROKHIA1_132",21,132,"NER",665,2879,11.07,200,"TRIPURA State or Private","GEN_571006_ROKHIA1_132_1","gas_ct","Tripura"
"TRIPURA","CT-GAS","GEN_271340_ROKHIA1_132_2","271340_ROKHIA1_132",21,132,"NER",665,2879,11.07,200,"TRIPURA State or Private","GEN_571006_ROKHIA1_132_2","gas_ct","Tripura"
"TRIPURA","CT-GAS","GEN_271340_ROKHIA1_132_3","271340_ROKHIA1_132",8,132,"NER",665,2879,11.07,200,"TRIPURA State or Private","GEN_571006_ROKHIA1_132_3","gas_ct","Tripura"
"TRIPURA","CT-GAS","GEN_271600_MONARCHAK1_132_1","271600_MONARCHAK1_132",101,132,"NER",2035,4249,11.07,200,"TRIPURA Central","GEN_571002_MONARCHK1_132_GT","gas_ct","Tripura"
"TRIPURA","CT-GAS","GEN_276360_ROKHIA6_66_1","276360_ROKHIA6_66",10.5,66,"NER",665,2879,11.07,200,"TRIPURA State or Private","GEN_570012_ROKHIA6_66_1","gas_ct","Tripura"
"TRIPURA","CT-GAS","GEN_276360_ROKHIA6_66_2","276360_ROKHIA6_66",10.5,66,"NER",665,2879,11.07,200,"TRIPURA State or Private","GEN_570012_ROKHIA6_66_2","gas_ct","Tripura"
"TRIPURA","CT-GAS","GEN_276430_BARAMRA6_66_1","276430_BARAMRA6_66",21,66,"NER",485,2699,11.07,200,"TRIPURA State or Private","GEN_570013_BARAMRA6_66_1","gas_ct","Tripura"
"TRIPURA","CT-GAS","GEN_276430_BARAMRA6_66_2","276430_BARAMRA6_66",21,66,"NER",485,2699,11.07,200,"TRIPURA State or Private","GEN_570013_BARAMRA6_66_2","gas_ct","Tripura"
"TRIPURA","SUBCRITICAL-COAL","GEN_271080_TELIMURA1_132_1","271080_TELIMURA1_132",4,132,"NER",2043,2614,11.43,50,"TRIPURA State or Private","GEN_571010_TLIMURA1_132_1","coal","Tripura"
"TRIPURA","SUBCRITICAL-COAL","GEN_271080_TELIMURA1_132_2","271080_TELIMURA1_132",4,132,"NER",2043,2614,11.43,50,"TRIPURA State or Private","GEN_571010_TLIMURA1_132_2","coal","Tripura"
"TRIPURA","SUBCRITICAL-COAL","GEN_271080_TELIMURA1_132_3","271080_TELIMURA1_132",4,132,"NER",2043,2614,11.43,50,"TRIPURA State or Private","GEN_571010_TLIMURA1_132_3","coal","Tripura"
"UTTAR PRADESH","CCGT-GAS","GEN_182234_AURYA2_220_G1","182234_AURYA2_220",111.19,220,"NR",2902,4360,7.29,200,"UTTAR PRADESH Central","GEN_154060_AURYA2_220_G1","gas_ccgt","Uttar_Pradesh"
"UTTAR PRADESH","CCGT-GAS","GEN_182234_AURYA2_220_G2","182234_AURYA2_220",111.19,220,"NR",2902,4360,7.29,200,"UTTAR PRADESH Central","GEN_154060_AURYA2_220_G2","gas_ccgt","Uttar_Pradesh"
