"","scenario","scenario_main","dispatch_cost","ann_gen_total_MWh","ann_gen_vre_nocurt_MWh","ann_gen_vre_MWh","ann_curt_vre_MWh","ann_gen_solarPV_MWh","ann_gen_wind_MWh","ann_gen_coal_MWh","ann_gen_gas_ccgt_MWh","ann_gen_gas_ct_MWh","ann_gen_diesel_MWh","ann_gen_other_MWh","ann_gen_hydro_MWh","ann_gen_nuclear_MWh","ann_discharge_bat_storage_MWh","ann_charge_bat_storage_MWh","new_capacity_coal_MW","new_capacity_gas_ccgt_MW","new_capacity_gas_ct_MW","capacity_vre_MW","capacity_solarPV_MW","capacity_wind_MW","capacity_bat_storage_MW","energy_bat_storage_MWh","scenario_build","scenario_split","rank","date_time","scenario_econ_dispatch","scenario_sensitivity","ann_cap_cost_coal_mil","ann_cap_cost_ccgt_mil","ann_cap_cost_ct_mil","ann_cap_cost_solar_mil","ann_cap_cost_wind_mil","ann_cap_cost_battery_mil","total_cost_new_conv","total_cost_vre","total_cost_capacity","total_cost_energy","total_cost","system_cost_vre","cost_vre_pMWh","cost_vre_nocurt_pMWh","cost_battery_pMWh","cost_battery_nocurt_pMWh","capacity_value_pMWh","energy_value_pMWh","system_cost_vre_pMWh","system_cost_add_pMWh_load","system_cost_add_perc","vre_share_after_curt","vre_curt","vre_share_nocurt","total_emissions_co2_milTonnes","grid_emissions_factor_kg_kWh","total_emissions_reduced_milTonnes","emissions_reduction","cost_emissions_reduction_pTonneCO2_avg","avoided_conv_cap_mw_perVREmw"
"137","S150W150","wind30LC_solar30LC",3317708045430,2424553182,628643078,598136798.9,30506301,238494192.52,359642606.43,1633822536.85,30167129.67,2689828.3,902200.88,0,128787887.33,30046800,0,0,112860,0,31000,300020,150010,150010,0,0,"300 GW","50-50",9,"2018-01-18 01:01:18","ClcC70m","ClcC70mW30lcS30lc",14192.2651741597,0,2020.56545094395,8708.66398543235,12161.9254799695,0,16212.8306251037,20870.5894654018,37083.4200905055,51041.6622373846,88125.0823278901,-2641.18112537969,34.8926692084215,33.1994261860016,0,0,6.13002080406752,33.1783291152498,-4.41568071089578,-1.08934757339536,-0.0290987094201523,0.246699805696405,0.0485271852464429,0.259282032939956,1518.221324914,0.626186027258692,546.9571133364,0.264847387134149,-4.82886328924158,0.0689287380841277
"138","S225W75","wind30LC_solar30LC",3623862590950,2424553182,583353677,469369489.9,113984181,287636914.67,181732575.2,1754955851.24,36988651.58,3269001.93,1135500.19,0,128787887.33,30046800,0,0,121440,0,27200,300020,225017,75003,0,0,"300 GW","75-25",10,"2018-01-18 02:30:55","ClcC70m","ClcC70mW30lcS30lc",15271.209310207,0,1772.88323437663,13063.1120859278,6080.80059178822,0,17044.0925445836,19143.912677716,36188.0052222996,55751.7321684615,91939.7373907612,1173.47393749135,40.7864445594763,32.8169915310503,0,0,6.04071879929715,32.2456187810456,2.50010697913358,0.48399595694715,0.0129285253446122,0.193590098738449,0.195394649239521,0.24060254950514,1633.0851981761,0.673561302057717,432.0932400743,0.209228041544132,2.71578869710983,0.0529964669022065
"139","S300W0","wind30LC_solar30LC",3987552542310,2424553182,519352657,306915697.04,212436968,306915697.04,0,1914458058.22,39618974.8,3283262.81,1442501.75,0,128787887.33,30046800,0,0,143880,0,11400,300014,300014,0,0,0,"300 GW","100-0",11,"2018-01-18 04:04:26","ClcC70m","ClcC70mW30lcS30lc",18093.0632044843,0,743.046649701969,17416.9796475268,0,0,18836.1098541863,17416.9796475268,36253.0895017131,61346.9621893846,97600.0516910978,6833.78823782795,56.7484159836142,33.5359401993525,0,0,3.39934321351035,31.0830619282494,22.2660108418544,2.81857634163784,0.0752899588220491,0.126586498212766,0.409041827545709,0.214205512527297,1781.1926899837,0.73464781189679,283.9857482667,0.137511482304304,24.0638422158077,0.0308652262894398
"140","S0W400","wind30LC_solar30LC",2809867508840,2424553182,888594843,843674515.67,44920318,0,843674515.67,1397834863.22,21975644.36,1734949.73,497382.38,1139.25,128787887.33,30046800,0,0,113520,0,40200,400031,0,400031,0,0,"400 GW","0-100",12,"2018-01-18 05:22:36","ClcC70m","ClcC70mW30lcS30lc",14275.2608769326,0,2620.21713315957,0,32432.1526010111,0,16895.4780100922,32432.1526010111,49327.6306111032,43228.7309052308,92556.361516334,1790.09806306419,38.4415458789285,36.4982453550105,0,0,3.53684220694657,32.7829161463239,2.12178752565805,0.738320807460096,0.0197220640682846,0.347971132138276,0.0505520909600868,0.366498392197363,1296.7387166751,0.534836161277942,768.4397215753,0.372093620261848,2.32952307488021,0.0270479037874565
"141","S100W300","wind30LC_solar30LC",2801857500170,2424553182,862515820,835906570.57,26609277,165365152.73,670541417.8,1404227663.24,22495412.42,2177774.99,909104.08,1969.28,128787887.33,30046800,0,0,101640,750,36400,400086,100079,300007,0,0,"400 GW","25-75",13,"2018-01-18 06:42:15","ClcC70m","ClcC70mW30lcS30lc",12781.338227021,58.1273631345119,2372.53491659225,5809.97522163912,24322.7969966616,0,15212.0005067478,30132.7722183007,45344.7727250485,43105.5000026154,88450.2727276639,-2315.99072560592,36.0480145499435,34.9359067040657,0,0,5.58366365766037,33.2349843663407,-2.77063347405758,-0.955223726499361,-0.0255159861989724,0.344767265480424,0.0308507378218291,0.355742174023387,1303.4549869865,0.537606267688171,761.7234512639,0.368841470139125,-3.04046136660632,0.0643611623500947
"142","S200W200","wind30LC_solar30LC",3053020986540,2424553182,825174368,726237461.9,98936903,275207288.6,451030173.17,1505591312.7,29050032.98,3719724.15,1119963.01,0,128787887.33,30046800,0,0,107580,0,34200,400009,200004,200005,0,0,"400 GW","50-50",14,"2018-01-18 08:13:01","ClcC70m","ClcC70mW30lcS30lc",13528.2995519768,0,2229.13994910591,11611.0101442731,16215.2250224738,0,15757.4395010827,27826.2351667469,43583.6746678297,46969.5536390769,90553.2283069066,-213.03514636324,38.3156152451118,33.7216426561942,0,0,5.67580490019377,32.9331512389637,-0.293340894045713,-0.087865734579395,-0.0023470741028457,0.299534556425333,0.119898181447148,0.340340799338259,1400.6068174183,0.577676261265982,664.5716208321,0.321798643895933,-0.320560101703563,0.056898719778805
"143","S300W100","wind30LC_solar30LC",3467762670630,2424553182,771532271,541920287.76,229611992,317629377.66,224290910.18,1683430448.83,35497543.16,3665695.59,1204519.26,0,128787887.33,30046800,0,0,117480,0,29600,400037,300014,100023,0,0,"400 GW","75-25",15,"2018-01-18 09:46:20","ClcC70m","ClcC70mW30lcS30lc",14773.2350935698,0,1929.31410799809,17416.9796475268,8109.27453025123,0,16702.5492015679,25526.2541777781,42228.8033793459,53350.1949327692,95578.9983121152,4812.73485884536,47.1033374360084,33.085141266603,0,0,5.86225043834879,32.3601962697288,8.88089072793078,1.98499867710691,0.0530233885999191,0.223513467051679,0.297605157775701,0.31821627041547,1566.9620750657,0.646289009743693,498.2163631847,0.24124615769608,9.65992932885901,0.0436459627484458
"144","S400W0","wind30LC_solar30LC",3960936523480,2424553182,689271552,320913650.07,368357857,320913650.07,0,1899995278.05,39790800.23,3468549.39,1550216.84,0,128787887.33,30046800,0,0,143880,0,11800,400003,400003,0,0,0,"400 GW","100-0",16,"2018-01-18 11:17:42","ClcC70m","ClcC70mW30lcS30lc",18093.0632044843,0,769.118461972213,23221.730019098,0,0,18862.1816664566,23221.730019098,42083.9116855546,60937.4849766154,103021.39666217,12255.1332089002,72.3613034660032,33.6902487150638,0,0,3.16982459100943,31.0032210485442,38.1882578264495,5.05459451245815,0.135018593281738,0.132359913757503,0.534416226610786,0.284288073001321,1768.1641558271,0.729274230383576,297.0142824233,0.143820154676284,41.2610905742045,0.0221498338762459
"145","S0W0","wind120HH_solar1A",4607644717470,2424553182,0,0,0,0,0,2226209346.9,37431382.02,1890048.44,187717.24,0,128787887.33,30046800,0,0,151140,0,13400,0,0,0,0,0,"0 GW","0-0",1,"2018-01-23 12:23:05","ClcC70mW120S1A","ClcC70mW120S1A",19006.0159349858,0,873.405711053191,0,0,0,19879.421646039,0,19879.421646039,70886.8418072308,90766.2634532698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2065.1784382504,0.851776918560659,NA,NA,NA,NA
"146","S0W200","wind120HH_solar1A",3308079285090,2424553182,582413184,582066049.41,347135,0,582066049.41,1659056503.71,23051894.1,1282685.47,260222.63,1139.25,128787887.33,30046800,0,0,119460,0,35800,200005,0,200005,0,0,"200 GW","0-100",2,"2018-01-23 13:37:49","ClcC70mW120S1A","ClcC70mW120S1A",15022.2222018884,0,2333.42719818688,0,21878.8607463911,0,17355.6494000753,21878.8607463911,39234.5101464664,50893.5274629231,90128.0376093895,-638.225843880326,37.5882784583781,37.5658747903467,0,0,4.33588636293416,34.3488756380372,-1.09648354259322,-0.263234417219034,-0.00703153153604159,0.240071471201905,0.000596028042524589,0.240214645867067,1537.0352533379,0.633945778029917,528.1431849125,0.255737313120477,-1.20843336071082,0.0463988400289993
"147","S50W150","wind120HH_solar1A",3378528041530,2424553182,549789975,549617336.07,172644,104359546.98,445257789,1689841358.19,24409412.76,1326356.23,524031.31,0,128787887.33,30046800,0,0,110880,0,29200,200025,50015,150010,0,0,"200 GW","25-75",3,"2018-01-23 14:49:54","ClcC70mW120S1A","ClcC70mW120S1A",13943.2780658411,0,1903.24229572785,3933.60041503327,16409.8292570993,0,15846.520361569,20343.4296721325,36189.9500337015,51977.3544850769,88167.3045187784,-2598.95893449138,37.0138064013715,37.0021837377674,0,0,7.33765298108502,34.4048232855332,-4.72866986524669,-1.07193315196638,-0.0286335344831005,0.226688092532012,0.000314008872206059,0.226759296963114,1566.1713129931,0.645962862196809,499.0071252573,0.241629060237552,-5.20826016893306,0.122284714410699
"148","S100W100","wind120HH_solar1A",3492894430480,2424553182,511287146,509316795.91,1970336,207281369.49,302035426.31,1724327128.48,29547654.08,1819585.3,707330.72,0,128787887.33,30046800,0,0,113520,0,30200,200102,100079,100023,0,0,"200 GW","50-50",4,"2018-01-23 16:07:19","ClcC70mW120S1A","ClcC70mW120S1A",14275.2608769326,0,1968.42182640346,7871.05460234159,10941.6729003589,0,16243.6827033361,18812.7275027005,35056.4102060366,53736.837392,88793.2475980366,-1973.01585523326,36.937182621452,36.794837597385,0,0,7.13846268550201,33.6725679438644,-3.87384800791432,-0.813764725756904,-0.0217373259641678,0.210066250429643,0.00385370550661169,0.210878915668182,1600.5173228446,0.660128775366496,464.6611154058,0.224998047045008,-4.24613936870997,0.104046936062608
"149","S150W50","wind120HH_solar1A",3691333487870,2424553182,466900351,438626089.6,28274259,288172722.13,150453367.38,1785033527.11,37916270.04,3017315.35,1125292.47,0,128787887.33,30046800,0,0,123420,0,25600,200039,150010,50029,0,0,"200 GW","75-25",5,"2018-01-23 17:32:20","ClcC70mW120S1A","ClcC70mW120S1A",15520.1964185256,0,1668.59598529565,11798.0485506176,5472.75080263595,0,17188.7924038212,17270.7993532536,34459.5917570748,56789.7459672308,91249.3377243056,483.074271035744,39.3747653474135,36.9903327685731,0,0,6.13422070873969,32.1392096235217,1.10133501515216,0.199242596376978,0.00532217866701598,0.180910071536637,0.0605573787628187,0.192571709487047,1660.9793268539,0.685066155358064,404.1991113965,0.1957211560561,1.19513936922506,0.0775848709501647
"150","S200W0","wind120HH_solar1A",3973825916000,2424553182,412740168,312692904.04,100047271,312692904.04,0,1909058868.46,39221106.35,3274596.54,1471019.07,0,128787887.33,30046800,0,0,144540,0,11000,200004,200004,0,0,0,"200 GW","100-0",6,"2018-01-23 19:02:30","ClcC70mW120S1A","ClcC70mW120S1A",18176.0589072572,0,716.974837431724,15729.9973489616,0,0,18893.0337446889,15729.9973489616,34623.0310936505,61135.7833230769,95758.8144167275,4992.55096345764,50.304938633815,38.1111376321425,0,0,3.1544940374596,31.1841374018084,15.966307194547,2.05916331327462,0.0550044782445849,0.128969290655881,0.242397691615031,0.170233497480774,1776.0762551078,0.73253755301945,289.1021831426,0.139988960657329,17.2691569091163,0.0449991000179996
"151","S0W300","wind120HH_solar1A",2812025832960,2424553182,846312820,833655678.76,12657141,0,833655678.76,1407753771.2,22238226.57,1578615.44,488785,3417.74,128787887.33,30046800,0,0,109560,0,39200,300007,0,300007,0,0,"300 GW","0-100",7,"2018-01-23 20:22:01","ClcC70mW120S1A","ClcC70mW120S1A",13777.2866602954,0,2555.03760248396,0,32818.2364238022,0,16332.3242627794,32818.2364238022,49150.5606865816,43261.9358916923,92412.4965782739,1646.23312500413,39.3666561146886,38.7779029789508,0,0,4.25487101405666,33.1370691993947,1.97471590123728,0.678984126735535,0.0181370595458265,0.343838891614793,0.014955629810736,0.349059293185675,1305.8688560906,0.538601861070911,759.3095821598,0.367672627263666,2.16806578460599,0.0525987726953038
"152","S75W225","wind120HH_solar1A",2872099295490,2424553182,805736365,795540721.2,10195641,148976780.87,646563940.26,1444800228.3,22617356.43,1915328.77,840929.67,3930.16,128787887.33,30046800,0,0,98340,750,36600,300060,75025,225035,0,0,"300 GW","25-75",8,"2018-01-23 21:40:54","ClcC70mW120S1A","ClcC70mW120S1A",12366.3597131567,58.1273631345119,2385.57082272737,5900.59724358435,24616.9317170277,0,14810.0578990186,30517.5289606121,45327.5868596307,44186.1430075385,89513.7298671692,-1252.53358610065,38.3607377314127,37.8753278196797,0,0,6.37222408850895,33.5629567263593,-1.57444308345564,-0.516603882067639,-0.0137995499478229,0.328118486781867,0.0126538210795537,0.332323650799589,1340.6117191911,0.552931455223942,724.5667190593,0.350849449926054,-1.72866563306524,0.0961474371792308
"153","S150W150","wind120HH_solar1A",3085347835110,2424553182,755908894,709749035.76,46159847,287113488.84,422635546.97,1522170221.66,29113431.36,3603079.4,1082726.38,0,128787887.33,30046800,0,0,106260,0,33800,300020,150010,150010,0,0,"300 GW","50-50",9,"2018-01-23 23:09:42","ClcC70mW120S1A","ClcC70mW120S1A",13362.3081464311,0,2203.06813683566,11798.0485506176,16409.8292570993,0,15565.3762832668,28207.8778077169,43773.2540909837,47466.8897709231,91240.1438619067,473.88040863692,39.7434535117217,37.3165047158671,0,0,6.07826871952393,32.9975115939814,0.667673198216455,0.19545061422246,0.00522088704115151,0.292733952395522,0.0610653725685625,0.311772453420244,1415.782020752,0.583935230319068,649.3964174984,0.314450512106142,0.729724396174525,0.0815945603626425
