Generator,Fuel
GEN_441061_RAMMAM-II_132_2,HYDRO-STORAGE
GEN_441119_SUBARNAKA_132_1,HYDRO-STORAGE
GEN_441119_SUBARNAKA_132_2,HYDRO-STORAGE
GEN_441627_TCF-2_132_1,HYDRO-STORAGE
GEN_441629_TCF-3_132_1,HYDRO-STORAGE
GEN_441641_BUDGEBUDGE_132_1,SUBCRITICAL-COAL
GEN_441641_BUDGEBUDGE_132_2,SUBCRITICAL-COAL
GEN_442012_KTPS220_220_1,SUBCRITICAL-COAL
GEN_442012_KTPS220_220_2,SUBCRITICAL-COAL
GEN_442012_KTPS220_220_3,SUBCRITICAL-COAL
GEN_442023_BAKRESWAR_220_3,SUBCRITICAL-COAL
GEN_442023_BAKRESWAR_220_4,SUBCRITICAL-COAL
GEN_442023_BAKRESWAR_220_5,SUBCRITICAL-COAL
GEN_442028_SANTLDI_220_1,SUBCRITICAL-COAL
GEN_442028_SANTLDI_220_2,SUBCRITICAL-COAL
GEN_442028_SANTLDI_220_3,SUBCRITICAL-COAL
GEN_442028_SANTLDI_220_4,SUBCRITICAL-COAL
GEN_442028_SANTLDI_220_5,SUBCRITICAL-COAL
GEN_442028_SANTLDI_220_6,SUBCRITICAL-COAL
GEN_442090_TSTLD-3_220_1,HYDRO-ROR
GEN_442090_TSTLD-3_220_2,HYDRO-ROR
GEN_442090_TSTLD-3_220_3,HYDRO-ROR
GEN_442090_TSTLD-3_220_4,HYDRO-ROR
GEN_442657_BUDGEBU-TPS_220_1,SUBCRITICAL-COAL
GEN_444010_SAGARDIGHI_4_400_1,SUBCRITICAL-COAL
GEN_444010_SAGARDIGHI_4_400_2,SUBCRITICAL-COAL
GEN_444013_HALDIA-TPS_400_1,SUBCRITICAL-COAL
GEN_444013_HALDIA-TPS_400_2,SUBCRITICAL-COAL
GEN_444023_BAKRASWR_400_1,SUBCRITICAL-COAL
GEN_444023_BAKRASWR_400_2,SUBCRITICAL-COAL
GEN_444075_PURULIAPS_400_1,HYDRO-PUMPED
GEN_444075_PURULIAPS_400_2,HYDRO-PUMPED
GEN_444075_PURULIAPS_400_3,HYDRO-PUMPED
GEN_444075_PURULIAPS_400_4,HYDRO-PUMPED
GEN_471526_JOJOBE_132_1,SUBCRITICAL-COAL
GEN_471526_JOJOBE_132_2,SUBCRITICAL-COAL
GEN_471526_JOJOBE_132_3,SUBCRITICAL-COAL
GEN_472012_PATRATU2_220_5,SUBCRITICAL-COAL
GEN_472012_PATRATU2_220_6,SUBCRITICAL-COAL
GEN_472012_PATRATU2_220_7,SUBCRITICAL-COAL
GEN_472012_PATRATU2_220_8,SUBCRITICAL-COAL
GEN_472012_PATRATU2_220_9,SUBCRITICAL-COAL
GEN_472214_TENUGHAT2_220_1,SUBCRITICAL-COAL
GEN_472214_TENUGHAT2_220_2,SUBCRITICAL-COAL
GEN_474023_CORPORATE-I_400_1,SUBCRITICAL-COAL
GEN_474023_CORPORATE-I_400_2,SUBCRITICAL-COAL
GEN_474024_ADHUNIK_400_1,SUBCRITICAL-COAL
GEN_474024_ADHUNIK_400_2,SUBCRITICAL-COAL
GEN_474050_NORTHKARNPRA_400_1,SUPERCRITICAL-COAL
GEN_474050_NORTHKARNPRA_400_2,SUPERCRITICAL-COAL
GEN_474050_NORTHKARNPRA_400_3,SUPERCRITICAL-COAL
GEN_491006_BHASMEY_132_1,HYDRO-STORAGE
GEN_491006_BHASMEY_132_2,HYDRO-STORAGE
GEN_491006_BHASMEY_132_3,HYDRO-STORAGE
GEN_491035_DIKCHU_132_1,HYDRO-STORAGE
GEN_491035_DIKCHU_132_2,HYDRO-STORAGE
GEN_491035_DIKCHU_132_3,HYDRO-STORAGE
GEN_491060_RANGIT-3_132_1,HYDRO-ROR
GEN_492003_RANGIT4_220_1,HYDRO-STORAGE
GEN_492003_RANGIT4_220_2,HYDRO-STORAGE
GEN_492003_RANGIT4_220_3,HYDRO-STORAGE
GEN_492007_RONGNCHU_220_1,HYDRO-STORAGE
GEN_492007_RONGNCHU_220_2,HYDRO-STORAGE
GEN_492008_TASHIDIN_220_1,HYDRO-STORAGE
GEN_492008_TASHIDIN_220_2,HYDRO-STORAGE
GEN_494001_TEESTA3_400_1,HYDRO-STORAGE
GEN_494001_TEESTA3_400_2,HYDRO-STORAGE
GEN_494001_TEESTA3_400_3,HYDRO-STORAGE
GEN_494001_TEESTA3_400_4,HYDRO-STORAGE
GEN_494001_TEESTA3_400_5,HYDRO-STORAGE
GEN_494012_PANANHIMGRI_400_1,HYDRO-STORAGE
GEN_494012_PANANHIMGRI_400_2,HYDRO-STORAGE
GEN_494012_PANANHIMGRI_400_3,HYDRO-STORAGE
GEN_494012_PANANHIMGRI_400_4,HYDRO-STORAGE
GEN_494070_TEESTA-5_400_1,HYDRO-ROR
GEN_494070_TEESTA-5_400_2,HYDRO-ROR
GEN_494070_TEESTA-5_400_3,HYDRO-ROR
GEN_511001_RSTP_132_1,SUBCRITICAL-COAL
GEN_511079_KRPL_132_1,SUBCRITICAL-COAL
GEN_512001_RMGD_220_S,HYDRO-STORAGE
GEN_512003_NSAG_220_1,HYDRO-STORAGE
GEN_512003_NSAG_220_10,HYDRO-STORAGE
GEN_512003_NSAG_220_2,HYDRO-STORAGE
GEN_512003_NSAG_220_3,HYDRO-STORAGE
GEN_512003_NSAG_220_4,HYDRO-STORAGE
GEN_512003_NSAG_220_5,HYDRO-STORAGE
GEN_512003_NSAG_220_6,HYDRO-STORAGE
GEN_512003_NSAG_220_7,HYDRO-STORAGE
GEN_512003_NSAG_220_8,HYDRO-STORAGE
GEN_512003_NSAG_220_9,HYDRO-STORAGE
GEN_512005_VIJA_220_1,SUBCRITICAL-COAL
GEN_512005_VIJA_220_2,SUBCRITICAL-COAL
GEN_512005_VIJA_220_3,SUBCRITICAL-COAL
GEN_512005_VIJA_220_4,SUBCRITICAL-COAL
GEN_512005_VIJA_220_5,SUBCRITICAL-COAL
GEN_512005_VIJA_220_6,SUBCRITICAL-COAL
GEN_512042_HINDUPUR_220_W,CT-GAS
GEN_512043_JAGRPDU2_220_1,CCGT-GAS
GEN_512043_JAGRPDU2_220_2,CCGT-GAS
GEN_512044_KAKINADA_220_1,CCGT-GAS
GEN_512044_KAKINADA_220_2,CCGT-GAS
GEN_512044_KAKINADA_220_3,CCGT-GAS
GEN_512044_KAKINADA_220_4,CCGT-GAS
GEN_512049_KOTH_220_1,SUBCRITICAL-COAL
GEN_512049_KOTH_220_2,SUBCRITICAL-COAL
GEN_512049_KOTH_220_3,SUBCRITICAL-COAL
GEN_512049_KOTH_220_4,SUBCRITICAL-COAL
GEN_512049_KOTH_220_5,SUBCRITICAL-COAL
GEN_512049_KOTH_220_6,SUBCRITICAL-COAL
GEN_512049_KOTH_220_7,SUBCRITICAL-COAL
GEN_512049_KOTH_220_8,SUBCRITICAL-COAL
GEN_512049_KOTH_220_9,SUBCRITICAL-COAL
GEN_512049_KOTH_220_A,SUBCRITICAL-COAL
GEN_512050_LISLRU_220_1,HYDRO-STORAGE
GEN_512050_LISLRU_220_2,HYDRO-STORAGE
GEN_512050_LISLRU_220_3,HYDRO-STORAGE
GEN_512050_LISLRU_220_4,HYDRO-STORAGE
GEN_512050_LISLRU_220_5,HYDRO-STORAGE
GEN_512057_MUDN_220_1,SUBCRITICAL-COAL
GEN_512057_MUDN_220_2,SUBCRITICAL-COAL
GEN_512057_MUDN_220_3,SUBCRITICAL-COAL
GEN_512057_MUDN_220_4,SUBCRITICAL-COAL
GEN_512057_MUDN_220_5,SUBCRITICAL-COAL
GEN_512073_SRIS_220_1,HYDRO-STORAGE
GEN_512073_SRIS_220_2,HYDRO-STORAGE
GEN_512073_SRIS_220_3,HYDRO-STORAGE
GEN_512073_SRIS_220_4,HYDRO-STORAGE
GEN_512073_SRIS_220_5,HYDRO-STORAGE
GEN_512073_SRIS_220_6,HYDRO-STORAGE
GEN_512073_SRIS_220_7,HYDRO-STORAGE
GEN_512077_USILRU_220_1,HYDRO-STORAGE
GEN_512077_USILRU_220_2,HYDRO-STORAGE
GEN_512077_USILRU_220_3,HYDRO-STORAGE
GEN_512077_USILRU_220_4,HYDRO-STORAGE
GEN_512083_KNDP_220_1,CCGT-GAS
GEN_512083_KNDP_220_2,CCGT-GAS
GEN_512083_KNDP_220_3,CCGT-GAS
GEN_512084_VIJES1_220_1,CCGT-GAS
GEN_512084_VIJES1_220_2,CCGT-GAS
GEN_512084_VIJES1_220_3,CCGT-GAS
GEN_512085_VIJES2_220_1,CCGT-GAS
GEN_512085_VIJES2_220_2,CCGT-GAS
GEN_512135_ASPIRI_220_1,HYDRO-STORAGE
GEN_512135_ASPIRI_220_2,HYDRO-STORAGE
GEN_512135_ASPIRI_220_3,HYDRO-STORAGE
GEN_512135_ASPIRI_220_4,HYDRO-STORAGE
GEN_512135_ASPIRI_220_5,HYDRO-STORAGE
GEN_512135_ASPIRI_220_6,HYDRO-STORAGE
GEN_512135_ASPIRI_220_8,HYDRO-STORAGE
GEN_514001_RSTP_400_1,SUBCRITICAL-COAL
GEN_514001_RSTP_400_10,SUPERCRITICAL-COAL
GEN_514001_RSTP_400_2,SUBCRITICAL-COAL
GEN_514001_RSTP_400_3,SUBCRITICAL-COAL
GEN_514001_RSTP_400_4,SUBCRITICAL-COAL
GEN_514001_RSTP_400_5,SUBCRITICAL-COAL
GEN_514001_RSTP_400_6,SUBCRITICAL-COAL
GEN_514001_RSTP_400_7,SUBCRITICAL-COAL
GEN_514011_SSLBPH4_400_1,HYDRO-PUMPED
GEN_514011_SSLBPH4_400_2,HYDRO-PUMPED
GEN_514011_SSLBPH4_400_3,HYDRO-PUMPED
GEN_514011_SSLBPH4_400_4,HYDRO-PUMPED
GEN_514011_SSLBPH4_400_5,HYDRO-PUMPED
GEN_514011_SSLBPH4_400_6,HYDRO-PUMPED
GEN_514014_SIMHADRI_400_1,SUBCRITICAL-COAL
GEN_514014_SIMHADRI_400_2,SUBCRITICAL-COAL
GEN_514015_SIMHD-II_400_1,SUBCRITICAL-COAL
GEN_514015_SIMHD-II_400_2,SUBCRITICAL-COAL
GEN_514017_VEMAGIR4_400_1,CCGT-GAS
GEN_514017_VEMAGIR4_400_2,CCGT-GAS
GEN_514017_VEMAGIR4_400_3,CCGT-GAS
GEN_514018_TPCIL4_400_1,SUPERCRITICAL-COAL
GEN_514027_KRISH-AP_400_1,SUPERCRITICAL-COAL
GEN_514029_KAKTIYA_400_1,SUBCRITICAL-COAL
GEN_514029_KAKTIYA_400_2,SUBCRITICAL-COAL
GEN_514030_VIJTP-IV_400_1,SUBCRITICAL-COAL
GEN_514031_SINGARENI_400_3,SUBCRITICAL-COAL
GEN_514031_SINGARENI_400_4,SUBCRITICAL-COAL
GEN_514049_KOTH-IV_400_1,SUBCRITICAL-COAL
GEN_514057_MUDN400_400_1,SUBCRITICAL-COAL
GEN_514080_KOTH-VII_400_1,SUPERCRITICAL-COAL
GEN_514088_LANCO-OA_400_1,CCGT-GAS
GEN_514088_LANCO-OA_400_2,CCGT-GAS
GEN_514089_SIMHP-OA_400_1,SUBCRITICAL-COAL
GEN_514089_SIMHP-OA_400_2,SUBCRITICAL-COAL
GEN_514089_SIMHP-OA_400_3,SUBCRITICAL-COAL
GEN_514089_SIMHP-OA_400_4,SUBCRITICAL-COAL
GEN_514090_MENAK-OA_400_1,SUBCRITICAL-COAL
GEN_514090_MENAK-OA_400_2,SUBCRITICAL-COAL
GEN_514090_MENAK-OA_400_3,SUBCRITICAL-COAL
GEN_514090_MENAK-OA_400_4,SUBCRITICAL-COAL
GEN_514094_NCCPPL_400_1,SUPERCRITICAL-COAL
GEN_514094_NCCPPL_400_2,SUPERCRITICAL-COAL
GEN_514096_GMR-OA_400_1,CCGT-GAS
GEN_514098_HINDJ-OA_400_1,SUBCRITICAL-COAL
GEN_514098_HINDJ-OA_400_2,SUBCRITICAL-COAL
GEN_514401_PUDIMADAKA4_400_1,SUPERCRITICAL-COAL
GEN_514401_PUDIMADAKA4_400_2,SUPERCRITICAL-COAL
GEN_522003_RAIC_220_1,SUBCRITICAL-COAL
GEN_522003_RAIC_220_2,SUBCRITICAL-COAL
GEN_522003_RAIC_220_3,SUBCRITICAL-COAL
GEN_522003_RAIC_220_4,SUBCRITICAL-COAL
GEN_522004_GUTTUR_220_1,DIESEL
GEN_522012_KAIG_220_1,NUCLEAR
GEN_522012_KAIG_220_2,NUCLEAR
GEN_522027_GHATPRBH_220_1,HYDRO-STORAGE
GEN_522048_JURLPRKR_220_1,HYDRO-STORAGE
GEN_522048_JURLPRKR_220_10,HYDRO-STORAGE
GEN_522048_JURLPRKR_220_11,HYDRO-STORAGE
GEN_522048_JURLPRKR_220_12,HYDRO-STORAGE
GEN_522048_JURLPRKR_220_13,HYDRO-STORAGE
GEN_522048_JURLPRKR_220_2,HYDRO-STORAGE
GEN_522048_JURLPRKR_220_3,HYDRO-STORAGE
GEN_522048_JURLPRKR_220_4,HYDRO-STORAGE
GEN_522048_JURLPRKR_220_5,HYDRO-STORAGE
GEN_522048_JURLPRKR_220_6,HYDRO-STORAGE
GEN_522048_JURLPRKR_220_7,HYDRO-STORAGE
GEN_522048_JURLPRKR_220_8,HYDRO-STORAGE
GEN_522048_JURLPRKR_220_9,HYDRO-STORAGE
GEN_522049_KADR_220_1,HYDRO-STORAGE
GEN_522049_KADR_220_2,HYDRO-STORAGE
GEN_522049_KADR_220_3,HYDRO-STORAGE
GEN_522050_KDSL_220_1,HYDRO-STORAGE
GEN_522050_KDSL_220_2,HYDRO-STORAGE
GEN_522050_KDSL_220_3,HYDRO-STORAGE
GEN_522052_KLN2_220_1,HYDRO-STORAGE
GEN_522052_KLN2_220_2,HYDRO-STORAGE
GEN_522052_KLN2_220_3,HYDRO-STORAGE
GEN_522052_KLN2_220_4,HYDRO-STORAGE
GEN_522052_KLN2_220_5,HYDRO-STORAGE
GEN_522052_KLN2_220_6,HYDRO-STORAGE
GEN_522052_KLN2_220_7,HYDRO-STORAGE
GEN_522058_MLNG_220_1,DIESEL
GEN_522070_SRVT_220_1,HYDRO-STORAGE
GEN_522070_SRVT_220_13,HYDRO-STORAGE
GEN_522070_SRVT_220_2,HYDRO-STORAGE
GEN_522070_SRVT_220_3,HYDRO-STORAGE
GEN_522070_SRVT_220_4,HYDRO-STORAGE
GEN_522071_SVT2_220_1,HYDRO-STORAGE
GEN_522071_SVT2_220_2,HYDRO-STORAGE
GEN_522071_SVT2_220_3,HYDRO-STORAGE
GEN_522071_SVT2_220_4,HYDRO-STORAGE
GEN_522071_SVT2_220_5,HYDRO-STORAGE
GEN_522071_SVT2_220_6,HYDRO-STORAGE
GEN_522071_SVT2_220_7,HYDRO-STORAGE
GEN_522071_SVT2_220_8,HYDRO-STORAGE
GEN_522071_SVT2_220_9,HYDRO-STORAGE
GEN_522071_SVT2_220_A,HYDRO-STORAGE
GEN_522075_VARH_220_1,HYDRO-STORAGE
GEN_522075_VARH_220_2,HYDRO-STORAGE
GEN_522075_VARH_220_3,HYDRO-STORAGE
GEN_522075_VARH_220_4,HYDRO-STORAGE
GEN_522076_TORAN2_220_1,SUBCRITICAL-COAL
GEN_522076_TORAN2_220_2,SUBCRITICAL-COAL
GEN_522079_ALMATI_220_1,HYDRO-STORAGE
GEN_522079_ALMATI_220_2,HYDRO-STORAGE
GEN_522079_ALMATI_220_3,HYDRO-STORAGE
GEN_522134_BMMISPAT_220_1,SUBCRITICAL-COAL
GEN_522134_BMMISPAT_220_2,SUBCRITICAL-COAL
GEN_522134_BMMISPAT_220_3,SUBCRITICAL-COAL
GEN_524003_RAIC_400_1,SUBCRITICAL-COAL
GEN_524003_RAIC_400_2,SUBCRITICAL-COAL
GEN_524003_RAIC_400_3,SUBCRITICAL-COAL
GEN_524003_RAIC_400_4,SUBCRITICAL-COAL
GEN_524008_UDUPI400_400_1,SUBCRITICAL-COAL
GEN_524008_UDUPI400_400_2,SUBCRITICAL-COAL
GEN_524012_KAIGA_400_1,NUCLEAR
GEN_524012_KAIGA_400_2,NUCLEAR
GEN_524034_KUDGI-NT_400_1,SUPERCRITICAL-COAL
GEN_524034_KUDGI-NT_400_2,SUPERCRITICAL-COAL
GEN_524034_KUDGI-NT_400_3,SUPERCRITICAL-COAL
GEN_524076_TORNGL4_400_1,SUBCRITICAL-COAL
GEN_524076_TORNGL4_400_2,SUBCRITICAL-COAL
GEN_524076_TORNGL4_400_3,SUBCRITICAL-COAL
GEN_524076_TORNGL4_400_4,SUBCRITICAL-COAL
GEN_524082_BELLARY_400_1,SUBCRITICAL-COAL
GEN_524082_BELLARY_400_2,SUBCRITICAL-COAL
GEN_524083_YERAMRS_400_2,SUPERCRITICAL-COAL
GEN_531022_KAKKAD1_110_1,HYDRO-STORAGE
GEN_531022_KAKKAD1_110_2,HYDRO-STORAGE
GEN_531030_KUTHNGAL1_110_1,HYDRO-ROR
GEN_531030_KUTHNGAL1_110_2,HYDRO-ROR
GEN_531030_KUTHNGAL1_110_3,HYDRO-ROR
GEN_531036_MANIYAR1_110_1,HYDRO-ROR
GEN_531036_MANIYAR1_110_2,HYDRO-ROR
GEN_531036_MANIYAR1_110_3,HYDRO-ROR
GEN_531042_NERMNGLM1_110_1,HYDRO-ROR
GEN_531042_NERMNGLM1_110_2,HYDRO-ROR
GEN_531042_NERMNGLM1_110_3,HYDRO-ROR
GEN_531042_NERMNGLM1_110_4,HYDRO-ROR
GEN_531047_PANNIYAR1_110_1,HYDRO-STORAGE
GEN_531047_PANNIYAR1_110_2,HYDRO-STORAGE
GEN_531054_SENGULAM1_110_1,HYDRO-PUMPED
GEN_531054_SENGULAM1_110_2,HYDRO-PUMPED
GEN_531054_SENGULAM1_110_3,HYDRO-PUMPED
GEN_531054_SENGULAM1_110_4,HYDRO-PUMPED
GEN_531314_BDPP1_110_1,DIESEL
GEN_531314_BDPP1_110_2,DIESEL
GEN_531314_BDPP1_110_3,DIESEL
GEN_531314_BDPP1_110_4,DIESEL
GEN_531314_BDPP1_110_5,DIESEL
GEN_531321_IDAMALYR1_110_1,HYDRO-STORAGE
GEN_531321_IDAMALYR1_110_2,HYDRO-STORAGE
GEN_531326_SHOLAYAR1_110_1,HYDRO-STORAGE
GEN_531326_SHOLAYAR1_110_2,HYDRO-STORAGE
GEN_531326_SHOLAYAR1_110_3,HYDRO-STORAGE
GEN_531347_PORINGAL1_110_1,HYDRO-ROR
GEN_531347_PORINGAL1_110_2,HYDRO-ROR
GEN_531347_PORINGAL1_110_3,HYDRO-ROR
GEN_531347_PORINGAL1_110_4,HYDRO-ROR
GEN_531347_PORINGAL1_110_5,HYDRO-ROR
GEN_531368_BSES1_110_1,CCGT-NAPTHA
GEN_531368_BSES1_110_2,CCGT-NAPTHA
GEN_531368_BSES1_110_3,CCGT-NAPTHA
GEN_531368_BSES1_110_4,CCGT-NAPTHA
GEN_531615_KDPP1_110_1,DIESEL
GEN_531615_KDPP1_110_2,DIESEL
GEN_531615_KDPP1_110_3,DIESEL
GEN_531615_KDPP1_110_4,DIESEL
GEN_531615_KDPP1_110_5,DIESEL
GEN_531615_KDPP1_110_6,DIESEL
GEN_531615_KDPP1_110_7,DIESEL
GEN_531615_KDPP1_110_8,DIESEL
GEN_531621_KAKKAYAM1A_110_1,HYDRO-STORAGE
GEN_531621_KAKKAYAM1A_110_2,HYDRO-STORAGE
GEN_531621_KAKKAYAM1A_110_3,HYDRO-STORAGE
GEN_531622_KAKKAYAM1B_110_4,HYDRO-STORAGE
GEN_531622_KAKKAYAM1B_110_5,HYDRO-STORAGE
GEN_531622_KAKKAYAM1B_110_6,HYDRO-STORAGE
GEN_531641_KPCL1_110_1,CCGT-GAS
GEN_531641_KPCL1_110_2,CCGT-GAS
GEN_531641_KPCL1_110_3,CCGT-GAS
GEN_532001_IDUKKI2A_220_3,HYDRO-STORAGE
GEN_532001_IDUKKI2A_220_4,HYDRO-STORAGE
GEN_532001_IDUKKI2A_220_5,HYDRO-STORAGE
GEN_532001_IDUKKI2A_220_6,HYDRO-STORAGE
GEN_532002_IDUKKI2B_220_1,HYDRO-STORAGE
GEN_532002_IDUKKI2B_220_2,HYDRO-STORAGE
GEN_532005_KAYMKULM2_220_1,CCGT-NAPTHA
GEN_532005_KAYMKULM2_220_2,CCGT-NAPTHA
GEN_532005_KAYMKULM2_220_3,CCGT-NAPTHA
GEN_532007_LOWRPRYR2A_220_1,HYDRO-STORAGE
GEN_532007_LOWRPRYR2A_220_2,HYDRO-STORAGE
GEN_532007_LOWRPRYR2A_220_3,HYDRO-STORAGE
GEN_532013_SABRGIRI2_220_1,HYDRO-STORAGE
GEN_532013_SABRGIRI2_220_2,HYDRO-STORAGE
GEN_532013_SABRGIRI2_220_3,HYDRO-STORAGE
GEN_532013_SABRGIRI2_220_4,HYDRO-STORAGE
GEN_532013_SABRGIRI2_220_5,HYDRO-STORAGE
GEN_532013_SABRGIRI2_220_6,HYDRO-STORAGE
GEN_532014_THOTTIAR2_220_1,HYDRO-STORAGE
GEN_532252_MANKULAM2_220_1,HYDRO-STORAGE
GEN_536019_KALLADA6_66_1,HYDRO-STORAGE
GEN_536019_KALLADA6_66_2,HYDRO-STORAGE
GEN_536034_MALNKARA6_66_1,HYDRO-STORAGE
GEN_536034_MALNKARA6_66_2,HYDRO-STORAGE
GEN_536034_MALNKARA6_66_3,HYDRO-STORAGE
GEN_536051_PALIVASL6_66_1,HYDRO-STORAGE
GEN_536051_PALIVASL6_66_2,HYDRO-STORAGE
GEN_536051_PALIVASL6_66_3,HYDRO-STORAGE
GEN_536051_PALIVASL6_66_4,HYDRO-STORAGE
GEN_536051_PALIVASL6_66_5,HYDRO-STORAGE
GEN_536051_PALIVASL6_66_6,HYDRO-STORAGE
GEN_541001_PYKARA1_110_1,HYDRO-STORAGE
GEN_541001_PYKARA1_110_2,HYDRO-STORAGE
GEN_541001_PYKARA1_110_3,HYDRO-STORAGE
GEN_541001_PYKARA1_110_4,HYDRO-STORAGE
GEN_541001_PYKARA1_110_5,HYDRO-STORAGE
GEN_541001_PYKARA1_110_6,HYDRO-STORAGE
GEN_541001_PYKARA1_110_7,HYDRO-STORAGE
GEN_541044_KUTALAMGAS1_110_1,CCGT-GAS
GEN_541046_NEYVELITS1_110_1,SUBCRITICAL-COAL
GEN_541046_NEYVELITS1_110_2,SUBCRITICAL-COAL
GEN_541046_NEYVELITS1_110_3,SUBCRITICAL-COAL
GEN_541046_NEYVELITS1_110_4,SUBCRITICAL-COAL
GEN_541046_NEYVELITS1_110_5,SUBCRITICAL-COAL
GEN_541046_NEYVELITS1_110_6,SUBCRITICAL-COAL
GEN_541105_RAMNDIPPGAS1_110_1,CCGT-GAS
GEN_541106_KOVILKLPLGAS_110_1,CCGT-GAS
GEN_541112_VALUTHURGAS1_110_1,CT-GAS
GEN_541112_VALUTHURGAS1_110_2,CT-GAS
GEN_542001_NEYVELTS2_230_1,SUBCRITICAL-COAL
GEN_542001_NEYVELTS2_230_2,SUBCRITICAL-COAL
GEN_542001_NEYVELTS2_230_3,SUBCRITICAL-COAL
GEN_542006_UDMLPET2_230_1,HYDRO-STORAGE
GEN_542006_UDMLPET2_230_2,CT-GAS
GEN_542008_NCTPS2_230_1,SUBCRITICAL-COAL
GEN_542008_NCTPS2_230_2,SUBCRITICAL-COAL
GEN_542008_NCTPS2_230_3,SUBCRITICAL-COAL
GEN_542030_KALP-FBR2_230_1,NUCLEAR
GEN_542031_KALPAKAM2_230_1,NUCLEAR
GEN_542031_KALPAKAM2_230_2,NUCLEAR
GEN_542033_KADAMPAR2_230_1,HYDRO-PUMPED
GEN_542033_KADAMPAR2_230_2,HYDRO-PUMPED
GEN_542033_KADAMPAR2_230_3,HYDRO-PUMPED
GEN_542033_KADAMPAR2_230_4,HYDRO-PUMPED
GEN_542037_KUNDAHGEN2_230_1,HYDRO-STORAGE
GEN_542037_KUNDAHGEN2_230_2,HYDRO-STORAGE
GEN_542037_KUNDAHGEN2_230_3,HYDRO-STORAGE
GEN_542037_KUNDAHGEN2_230_4,HYDRO-STORAGE
GEN_542037_KUNDAHGEN2_230_5,HYDRO-STORAGE
GEN_542037_KUNDAHGEN2_230_6,HYDRO-STORAGE
GEN_542037_KUNDAHGEN2_230_7,HYDRO-STORAGE
GEN_542037_KUNDAHGEN2_230_8,HYDRO-STORAGE
GEN_542037_KUNDAHGEN2_230_9,HYDRO-STORAGE
GEN_542037_KUNDAHGEN2_230_A,HYDRO-STORAGE
GEN_542037_KUNDAHGEN2_230_B,HYDRO-STORAGE
GEN_542037_KUNDAHGEN2_230_C,HYDRO-STORAGE
GEN_542037_KUNDAHGEN2_230_D,HYDRO-STORAGE
GEN_542037_KUNDAHGEN2_230_E,HYDRO-STORAGE
GEN_542037_KUNDAHGEN2_230_F,HYDRO-STORAGE
GEN_542037_KUNDAHGEN2_230_G,HYDRO-STORAGE
GEN_542039_METTUR-TUN_230_1,HYDRO-STORAGE
GEN_542039_METTUR-TUN_230_2,HYDRO-STORAGE
GEN_542039_METTUR-TUN_230_3,HYDRO-STORAGE
GEN_542039_METTUR-TUN_230_4,HYDRO-STORAGE
GEN_542039_METTUR-TUN_230_5,HYDRO-STORAGE
GEN_542039_METTUR-TUN_230_6,HYDRO-STORAGE
GEN_542039_METTUR-TUN_230_7,HYDRO-STORAGE
GEN_542039_METTUR-TUN_230_8,HYDRO-STORAGE
GEN_542041_MTPS2_230_1,SUBCRITICAL-COAL
GEN_542041_MTPS2_230_2,SUBCRITICAL-COAL
GEN_542041_MTPS2_230_3,SUBCRITICAL-COAL
GEN_542041_MTPS2_230_4,SUBCRITICAL-COAL
GEN_542046_NEYVELITS12_230_7,SUBCRITICAL-COAL
GEN_542046_NEYVELITS12_230_8,SUBCRITICAL-COAL
GEN_542046_NEYVELITS12_230_9,SUBCRITICAL-COAL
GEN_542047_NEY-ZERO_230_1,SUBCRITICAL-COAL
GEN_542054_ENNORE2_230_1,SUBCRITICAL-COAL
GEN_542054_ENNORE2_230_2,SUBCRITICAL-COAL
GEN_542054_ENNORE2_230_3,SUBCRITICAL-COAL
GEN_542055_PPNALUR2_230_1,CCGT-GAS
GEN_542064_THENI2_230_6,SUBCRITICAL-COAL
GEN_542071_TTPS2_230_1,SUBCRITICAL-COAL
GEN_542071_TTPS2_230_2,SUBCRITICAL-COAL
GEN_542071_TTPS2_230_3,SUBCRITICAL-COAL
GEN_542071_TTPS2_230_4,SUBCRITICAL-COAL
GEN_542071_TTPS2_230_5,SUBCRITICAL-COAL
GEN_542097_PUSHEP2_230_1,HYDRO-STORAGE
GEN_542097_PUSHEP2_230_2,HYDRO-STORAGE
GEN_542097_PUSHEP2_230_3,HYDRO-STORAGE
GEN_542126_KAMUTHI2_230_S,DIESEL
GEN_542137_STERLITE2_230_1,SUBCRITICAL-COAL
GEN_542137_STERLITE2_230_2,SUBCRITICAL-COAL
GEN_542138_INDBHARAT2_230_1,SUBCRITICAL-COAL
GEN_542138_INDBHARAT2_230_2,SUBCRITICAL-COAL
GEN_542138_INDBHARAT2_230_3,SUBCRITICAL-COAL
GEN_542139_KARVAR2_230_1,CCGT-GAS
GEN_542140_SAVASAPRM2_230_S,HYDRO-STORAGE
GEN_542163_OPGALAMTYG_230_1,SUBCRITICAL-COAL
GEN_544000_CHENN-EX_400_1,SUBCRITICAL-COAL
GEN_544000_CHENN-EX_400_2,SUBCRITICAL-COAL
GEN_544001_NYVL_400_1,SUBCRITICAL-COAL
GEN_544001_NYVL_400_2,SUBCRITICAL-COAL
GEN_544001_NYVL_400_3,SUBCRITICAL-COAL
GEN_544001_NYVL_400_4,SUBCRITICAL-COAL
GEN_544010_NEYEXTN4_400_1,SUBCRITICAL-COAL
GEN_544010_NEYEXTN4_400_2,SUBCRITICAL-COAL
