,scenario,scenario_main,dispatch_cost,ann_gen_total_MWh,ann_gen_vre_nocurt_MWh,ann_gen_vre_MWh,ann_curt_vre_MWh,ann_gen_solarPV_MWh,ann_gen_wind_MWh,ann_gen_coal_MWh,ann_gen_gas_ccgt_MWh,ann_gen_gas_ct_MWh,ann_gen_diesel_MWh,ann_gen_other_MWh,ann_gen_hydro_MWh,ann_gen_nuclear_MWh,ann_discharge_bat_storage_MWh,ann_charge_bat_storage_MWh,new_capacity_coal_MW,new_capacity_gas_ccgt_MW,new_capacity_gas_ct_MW,capacity_vre_MW,capacity_solarPV_MW,capacity_wind_MW,capacity_bat_storage_MW,energy_bat_storage_MWh,scenario_build,scenario_split,rank,date_time,scenario_econ_dispatch,scenario_sensitivity,ann_cap_cost_coal_mil,ann_cap_cost_ccgt_mil,ann_cap_cost_ct_mil,ann_cap_cost_solar_mil,ann_cap_cost_wind_mil,ann_cap_cost_battery_mil,total_cost_new_conv,total_cost_vre,total_cost_capacity,total_cost_energy,total_cost,system_cost_vre,cost_vre_pMWh,cost_vre_nocurt_pMWh,cost_battery_pMWh,cost_battery_nocurt_pMWh,capacity_value_pMWh,energy_value_pMWh,system_cost_vre_pMWh,system_cost_add_pMWh_load,system_cost_add_perc,vre_share_after_curt,vre_curt,vre_share_nocurt,total_emissions_co2_milTonnes,grid_emissions_factor_kg_kWh,total_emissions_reduced_milTonnes,emissions_reduction,cost_emissions_reduction_pTonneCO2_avg,avoided_conv_cap_mw_perVREmw
74,S225W75,wind30LC,3.62386E+12,2424553182,583353677,469369489.9,113984181,287636914.7,181732575.2,1754955851,36988651.58,3269001.93,1135500.19,0,128787887.3,30046800,0,0,121440,0,27200,300020,225017,75003,0,0,300 GW,75-25,10,1/18/18 2:30,ClcC70m,ClcC70mW30lc,15271.20931,0,1772.883234,17697.23012,6080.800592,0,17044.09254,23778.03071,40822.12326,55751.73217,96573.85543,5807.591974,50.659515,40.76091684,0,0,6.040718799,32.24561878,12.37317742,2.395324639,0.063984037,0.193590099,0.195394649,0.24060255,1633.085198,0.673561302,432.0932401,0.209228042,13.44059901,0.052996467
75,S300W0,wind30LC,3.98755E+12,2424553182,519352657,306915697,212436968,306915697,0,1914458058,39618974.8,3283262.81,1442501.75,0,128787887.3,30046800,0,0,143880,0,11400,300014,300014,0,0,0,300 GW,100-0,11,1/18/18 4:04,ClcC70m,ClcC70mW30lc,18093.0632,0,743.0466497,23595.62521,0,0,18836.10985,23595.62521,42431.73506,61346.96219,103778.6973,13012.4338,76.87982543,45.43276114,0,0,3.399343214,31.08306193,42.39742029,5.366940968,0.143362008,0.126586498,0.409041828,0.214205513,1781.19269,0.734647812,283.9857483,0.137511482,45.82072826,0.030865226
76,S0W400,wind30LC,2.80987E+12,2424553182,888594843,843674515.7,44920318,0,843674515.7,1397834863,21975644.36,1734949.73,497382.38,1139.25,128787887.3,30046800,0,0,113520,0,40200,400031,0,400031,0,0,400 GW,0-100,12,1/18/18 5:22,ClcC70m,ClcC70mW30lc,14275.26088,0,2620.217133,0,32432.1526,0,16895.47801,32432.1526,49327.63061,43228.73091,92556.36152,1790.098063,38.44154588,36.49824536,0,0,3.536842207,32.78291615,2.121787526,0.738320807,0.019722064,0.347971132,0.050552091,0.366498392,1296.738717,0.534836161,768.4397216,0.37209362,2.329523075,0.027047904
77,S100W300,wind30LC,2.80186E+12,2424553182,862515820,835906570.6,26609277,165365152.7,670541417.8,1404227663,22495412.42,2177774.99,909104.08,1969.28,128787887.3,30046800,0,0,101640,750,36400,400086,100079,300007,0,0,400 GW,25-75,13,1/18/18 6:42,ClcC70m,ClcC70mW30lc,12781.33823,58.12736313,2372.534917,7871.054602,24322.797,0,15212.00051,32193.8516,47405.85211,43105.5,90511.35211,-254.9113449,38.51369607,37.32552013,0,0,5.583663658,33.23498437,-0.304951957,-0.105137452,-0.002808437,0.344767265,0.030850738,0.355742174,1303.454987,0.537606268,761.7234513,0.36884147,-0.334650777,0.064361162
78,S200W200,wind30LC,3.05302E+12,2424553182,825174368,726237461.9,98936903,275207288.6,451030173.2,1505591313,29050032.98,3719724.15,1119963.01,0,128787887.3,30046800,0,0,107580,0,34200,400009,200004,200005,0,0,400 GW,50-50,14,1/18/18 8:13,ClcC70m,ClcC70mW30lc,13528.29955,0,2229.139949,15729.99735,16215.22502,0,15757.4395,31945.22237,47702.66187,46969.55364,94672.21551,3905.952058,43.98729623,38.71329941,0,0,5.6758049,32.93315124,5.378340093,1.610998714,0.043033082,0.299534556,0.119898181,0.340340799,1400.606817,0.577676261,664.5716208,0.321798644,5.877398215,0.05689872
79,S300W100,wind30LC,3.46776E+12,2424553182,771532271,541920287.8,229611992,317629377.7,224290910.2,1683430449,35497543.16,3665695.59,1204519.26,0,128787887.3,30046800,0,0,117480,0,29600,400037,300014,100023,0,0,400 GW,75-25,15,1/18/18 9:46,ClcC70m,ClcC70mW30lc,14773.23509,0,1929.314108,23595.62521,8109.27453,0,16702.5492,31704.89974,48407.44894,53350.19493,101757.6439,10991.38042,58.50472931,41.09342011,0,0,5.862250438,32.36019627,20.2822826,4.533363303,0.121095438,0.223513467,0.297605158,0.31821627,1566.962075,0.64628901,498.2163632,0.241246158,22.06146011,0.043645963
80,S400W0,wind30LC,3.96094E+12,2424553182,689271552,320913650.1,368357857,320913650.1,0,1899995278,39790800.23,3468549.39,1550216.84,0,128787887.3,30046800,0,0,143880,0,11800,400003,400003,0,0,0,400 GW,100-0,16,1/18/18 11:17,ClcC70m,ClcC70mW30lc,18093.0632,0,769.118462,31459.60146,0,0,18862.18167,31459.60146,50321.78312,60937.48498,111259.2681,20493.00465,98.03135968,45.64181035,0,0,3.169824591,31.00322105,63.85831404,8.452280939,0.225777771,0.132359914,0.534416227,0.284288073,1768.164156,0.72927423,297.0142824,0.143820155,68.99669766,0.022149834
81,S0W0,solar10LC,4.60764E+12,2424553182,0,0,0,0,0,2226209347,37431382.02,1890048.44,187717.24,0,128787887.3,30046800,0,0,151140,0,13400,0,0,0,0,0,0 GW,0-0,1,1/17/18 0:22,ClcC70m,ClcC70mS10lc,19006.01593,0,873.4057111,0,0,0,19879.42165,0,19879.42165,70886.84181,90766.26345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2065.178438,0.851776919,NA,NA,NA,NA
82,S0W200,solar10LC,3.53212E+12,2424553182,477166828,477093308.1,73516,0,477093308.1,1763116977,23986377.7,1291599.33,229093.08,1139.25,128787887.3,30046800,0,0,126720,0,28800,200005,0,200005,0,0,200 GW,0-100,2,1/17/18 14:02,ClcC70m,ClcC70mS10lc,15935.17493,0,1877.170483,0,21878.86075,0,17812.34542,21878.86075,39691.20616,54340.35784,94031.56401,3265.300554,45.85866198,45.85159626,0,0,4.332645617,34.68186135,6.844155008,1.34676384,0.035974826,0.196775765,0.000154076,0.196806088,1633.143461,0.673585333,432.0349768,0.209199829,7.557954169,0.045098873
83,S50W150,solar10LC,3.58386E+12,2424553182,454821772,454776174.2,45593,87798652.91,366977521.2,1783235771,25922219,1358091.26,426239.21,0,128787887.3,30046800,0,0,118800,0,25000,200025,50015,150010,0,0,200 GW,25-75,3,1/17/18 16:51,ClcC70m,ClcC70mS10lc,14939.2265,0,1629.488267,3590.255374,16409.82926,0,16568.71477,20000.08463,36568.7994,55136.34945,91705.14884,938.8853907,43.97786376,43.97345479,0,0,7.279860002,34.63350381,2.064499954,0.387240584,0.010343991,0.187571128,0.000100254,0.187589934,1652.669355,0.681638731,412.5090834,0.199745008,2.276035677,0.103687039
84,S100W100,solar10LC,3.66952E+12,2424553182,427217839,426206259.7,1011581,174521298.3,251684961.3,1807136233,30079657.89,1711103.81,585240.61,0,128787887.3,30046800,0,0,119460,0,27400,200102,100079,100023,0,0,200 GW,50-50,4,1/17/18 18:07,ClcC70m,ClcC70mS10lc,15022.2222,0,1785.919141,7184.028142,10941.6729,0,16808.14134,18125.70104,34933.84238,56454.16798,91388.01037,621.7469156,42.52800288,42.4273038,0,0,7.20608915,33.86312025,1.458793487,0.256437731,0.006849978,0.175787548,0.00236783,0.176204771,1676.756683,0.691573481,388.4217552,0.18808145,1.600700546,0.088354939
85,S150W50,solar10LC,3.81778E+12,2424553182,392945562,375118489.1,17827089,246842981.5,128275507.5,1849931247,37249321.8,2553020.61,866416.04,0,128787887.3,30046800,0,0,126720,0,24200,200039,150010,50029,0,0,200 GW,75-25,5,1/17/18 19:30,ClcC70m,ClcC70mS10lc,15935.17493,0,1577.344642,10768.2537,5472.750803,0,17512.51957,16241.0045,33753.52407,58735.03008,92488.55416,1722.290702,43.29566515,41.33143638,0,0,6.30974516,32.39459551,4.59132448,0.710353856,0.018975009,0.154716544,0.045367793,0.162069269,1719.900327,0.709367953,345.2781115,0.16719045,4.988125933,0.068086723
86,S200W0,solar10LC,4.03705E+12,2424553182,348007539,278446346.9,69561203,278446346.9,0,1945090909,38237835.62,2808020.62,1135382.27,0,128787887.3,30046800,0,0,144540,0,11000,200004,200004,0,0,0,200 GW,100-0,6,1/17/18 20:59,ClcC70m,ClcC70mS10lc,18176.05891,0,716.9748374,14357.00161,0,0,18893.03374,14357.00161,33250.03536,62108.47808,95358.51344,4592.249989,51.56110603,41.25485803,0,0,3.542470255,31.52623054,16.49240524,1.894060325,0.050594239,0.114844396,0.199884153,0.14353471,1808.243594,0.74580488,256.9348444,0.124412903,17.87320828,0.0449991
87,S0W300,solar10LC,3.11488E+12,2424553182,687477610,681932644.1,5544966,0,681932644.1,1559361151,22579295.48,1477765.66,366499.76,1139.25,128787887.3,30046800,0,0,119460,0,33000,300007,0,300007,0,0,300 GW,0-100,7,1/17/18 22:17,ClcC70m,ClcC70mS10lc,15022.2222,0,2150.924512,0,32818.23642,0,17173.14671,32818.23642,49991.38314,47921.29168,97912.67482,7146.411364,48.12533423,47.73717129,0,0,3.968537003,33.6771532,10.47964403,2.947516853,0.078734225,0.281261162,0.008065668,0.283548167,1445.327085,0.596121007,619.8513535,0.300144211,11.5292341,0.040265727
88,S75W225,solar10LC,3.16163E+12,2424553182,662279339,656065595.6,6213742,128867976.5,527197619.2,1583444785,23963424.42,1574651.78,670037.57,0,128787887.3,30046800,0,0,109560,0,31400,300060,75025,225035,0,0,300 GW,25-75,8,1/17/18 23:35,ClcC70m,ClcC70mS10lc,13777.28666,0,2046.637263,5385.562519,24616.93172,0,15823.92392,30002.49424,45826.41816,48640.48836,94466.90652,3700.643067,45.73093672,45.30187259,0,0,6.181543049,33.90873351,5.640660159,1.52631961,0.040771129,0.270592372,0.00938236,0.273155212,1468.375302,0.605627178,596.8031363,0.288983811,6.200776842,0.078584283
89,S150W150,solar10LC,3.31771E+12,2424553182,628643078,598136798.9,30506301,238494192.5,359642606.4,1633822537,30167129.67,2689828.3,902200.88,0,128787887.3,30046800,0,0,112860,0,31000,300020,150010,150010,0,0,300 GW,50-50,9,1/18/18 1:01,ClcC70m,ClcC70mS10lc,14192.26517,0,2020.565451,10768.2537,16409.82926,0,16212.83063,27178.08295,43390.91358,51041.66224,94432.57582,3666.312362,45.43790484,43.23293122,0,0,6.130020804,33.17832912,6.129554926,1.512160009,0.040392897,0.246699806,0.048527185,0.259282033,1518.221325,0.626186027,546.9571133,0.264847387,6.703107561,0.068928738
90,S225W75,solar10LC,3.62386E+12,2424553182,583353677,469369489.9,113984181,287636914.7,181732575.2,1754955851,36988651.58,3269001.93,1135500.19,0,128787887.3,30046800,0,0,121440,0,27200,300020,225017,75003,0,0,300 GW,75-25,10,1/18/18 2:30,ClcC70m,ClcC70mS10lc,15271.20931,0,1772.883234,16152.52411,8204.695845,0,17044.09254,24357.21996,41401.3125,55751.73217,97153.04467,6386.781216,51.89348792,41.75377805,0,0,6.040718799,32.24561878,13.60715034,2.634209579,0.070365144,0.193590099,0.195394649,0.24060255,1633.085198,0.673561302,432.0932401,0.209228042,14.78102554,0.052996467
91,S300W0,solar10LC,3.98755E+12,2424553182,519352657,306915697,212436968,306915697,0,1914458058,39618974.8,3283262.81,1442501.75,0,128787887.3,30046800,0,0,143880,0,11400,300014,300014,0,0,0,300 GW,100-0,11,1/18/18 4:04,ClcC70m,ClcC70mS10lc,18093.0632,0,743.0466497,21536.07669,0,0,18836.10985,21536.07669,40372.18654,61346.96219,101719.1487,10952.88528,70.16935562,41.46715416,0,0,3.399343214,31.08306193,35.68695047,4.517486092,0.120671325,0.126586498,0.409041828,0.214205513,1781.19269,0.734647812,283.9857483,0.137511482,38.56843291,0.030865226
92,S0W400,solar10LC,2.80987E+12,2424553182,888594843,843674515.7,44920318,0,843674515.7,1397834863,21975644.36,1734949.73,497382.38,1139.25,128787887.3,30046800,0,0,113520,0,40200,400031,0,400031,0,0,400 GW,0-100,12,1/18/18 5:22,ClcC70m,ClcC70mS10lc,14275.26088,0,2620.217133,0,43760.01872,0,16895.47801,43760.01872,60655.49673,43228.73091,103884.2276,13117.96418,51.86836618,49.24631182,0,0,3.536842207,32.78291615,15.54860783,5.410466669,0.144524669,0.347971132,0.050552091,0.366498392,1296.738717,0.534836161,768.4397216,0.37209362,17.0709085,0.027047904
93,S100W300,solar10LC,2.80186E+12,2424553182,862515820,835906570.6,26609277,165365152.7,670541417.8,1404227663,22495412.42,2177774.99,909104.08,1969.28,128787887.3,30046800,0,0,101640,750,36400,400086,100079,300007,0,0,400 GW,25-75,13,1/18/18 6:42,ClcC70m,ClcC70mS10lc,12781.33823,58.12736313,2372.534917,7184.028142,32818.23642,0,15212.00051,40002.26457,55214.26507,43105.5,98319.76508,7553.501622,47.85494692,46.3785865,0,0,5.583663658,33.23498437,9.036298897,3.115420061,0.083219264,0.344767265,0.030850738,0.355742174,1303.454987,0.537606268,761.7234513,0.36884147,9.91633067,0.064361162
94,S200W200,solar10LC,3.05302E+12,2424553182,825174368,726237461.9,98936903,275207288.6,451030173.2,1505591313,29050032.98,3719724.15,1119963.01,0,128787887.3,30046800,0,0,107580,0,34200,400009,200004,200005,0,0,400 GW,50-50,14,1/18/18 8:13,ClcC70m,ClcC70mS10lc,13528.29955,0,2229.139949,14357.00161,21878.86075,0,15757.4395,36235.86236,51993.30186,46969.55364,98962.8555,8196.592047,49.89533625,43.91297617,0,0,5.6758049,32.93315124,11.28638011,3.380660861,0.09030439,0.299534556,0.119898181,0.340340799,1400.606817,0.577676261,664.5716208,0.321798644,12.33364741,0.05689872
95,S300W100,solar10LC,3.46776E+12,2424553182,771532271,541920287.8,229611992,317629377.7,224290910.2,1683430449,35497543.16,3665695.59,1204519.26,0,128787887.3,30046800,0,0,117480,0,29600,400037,300014,100023,0,0,400 GW,75-25,15,1/18/18 9:46,ClcC70m,ClcC70mS10lc,14773.23509,0,1929.314108,21536.07669,10941.6729,0,16702.5492,32477.74959,49180.29879,53350.19493,102530.4937,11764.23027,59.93086128,42.09512785,0,0,5.862250438,32.36019627,21.70841457,4.852123005,0.129610164,0.223513467,0.297605158,0.31821627,1566.962075,0.64628901,498.2163632,0.241246158,23.61269348,0.043645963
96,S400W0,solar10LC,3.96094E+12,2424553182,689271552,320913650.1,368357857,320913650.1,0,1899995278,39790800.23,3468549.39,1550216.84,0,128787887.3,30046800,0,0,143880,0,11800,400003,400003,0,0,0,400 GW,100-0,16,1/18/18 11:17,ClcC70m,ClcC70mS10lc,18093.0632,0,769.118462,28713.64431,0,0,18862.18167,28713.64431,47575.82598,60937.48498,108513.311,17747.0475,89.47467427,41.65795647,0,0,3.169824591,31.00322105,55.30162863,7.319718797,0.195524712,0.132359914,0.534416227,0.284288073,1768.164156,0.72927423,297.0142824,0.143820155,59.7514953,0.022149834
97,S0W0,solar20LC,4.60764E+12,2424553182,0,0,0,0,0,2226209347,37431382.02,1890048.44,187717.24,0,128787887.3,30046800,0,0,151140,0,13400,0,0,0,0,0,0 GW,0-0,1,1/17/18 0:22,ClcC70m,ClcC70mS20lc,19006.01593,0,873.4057111,0,0,0,19879.42165,0,19879.42165,70886.84181,90766.26345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2065.178438,0.851776919,NA,NA,NA,NA
98,S0W200,solar20LC,3.53212E+12,2424553182,477166828,477093308.1,73516,0,477093308.1,1763116977,23986377.7,1291599.33,229093.08,1139.25,128787887.3,30046800,0,0,126720,0,28800,200005,0,200005,0,0,200 GW,0-100,2,1/17/18 14:02,ClcC70m,ClcC70mS20lc,15935.17493,0,1877.170483,0,21878.86075,0,17812.34542,21878.86075,39691.20616,54340.35784,94031.56401,3265.300554,45.85866198,45.85159626,0,0,4.332645617,34.68186135,6.844155008,1.34676384,0.035974826,0.196775765,0.000154076,0.196806088,1633.143461,0.673585333,432.0349768,0.209199829,7.557954169,0.045098873
99,S50W150,solar20LC,3.58386E+12,2424553182,454821772,454776174.2,45593,87798652.91,366977521.2,1783235771,25922219,1358091.26,426239.21,0,128787887.3,30046800,0,0,118800,0,25000,200025,50015,150010,0,0,200 GW,25-75,3,1/17/18 16:51,ClcC70m,ClcC70mS20lc,14939.2265,0,1629.488267,3246.910332,16409.82926,0,16568.71477,19656.73959,36225.45436,55136.34945,91361.8038,595.5403492,43.22288789,43.21855461,0,0,7.279860002,34.63350381,1.309524076,0.245628907,0.006561252,0.187571128,0.000100254,0.187589934,1652.669355,0.681638731,412.5090834,0.199745008,1.443702389,0.103687039
100,S100W100,solar20LC,3.66952E+12,2424553182,427217839,426206259.7,1011581,174521298.3,251684961.3,1807136233,30079657.89,1711103.81,585240.61,0,128787887.3,30046800,0,0,119460,0,27400,200102,100079,100023,0,0,200 GW,50-50,4,1/17/18 18:07,ClcC70m,ClcC70mS20lc,15022.2222,0,1785.919141,6497.001682,10941.6729,0,16808.14134,17438.67458,34246.81592,56454.16798,90700.98391,-65.27954464,40.91604519,40.81916294,0,0,7.20608915,33.86312025,-0.153164209,-0.026924361,-0.000719205,0.175787548,0.00236783,0.176204771,1676.756683,0.691573481,388.4217552,0.18808145,-0.168063564,0.088354939
101,S150W50,solar20LC,3.81778E+12,2424553182,392945562,375118489.1,17827089,246842981.5,128275507.5,1849931247,37249321.8,2553020.61,866416.04,0,128787887.3,30046800,0,0,126720,0,24200,200039,150010,50029,0,0,200 GW,75-25,5,1/17/18 19:30,ClcC70m,ClcC70mS20lc,15935.17493,0,1577.344642,9738.45884,5472.750803,0,17512.51957,15211.20964,32723.72922,58735.03008,91458.7593,692.4958471,40.55041296,38.71073022,0,0,6.30974516,32.39459551,1.846072287,0.285617924,0.007629441,0.154716544,0.045367793,0.162069269,1719.900327,0.709367953,345.2781115,0.16719045,2.00561757,0.068086723
102,S200W0,solar20LC,4.03705E+12,2424553182,348007539,278446346.9,69561203,278446346.9,0,1945090909,38237835.62,2808020.62,1135382.27,0,128787887.3,30046800,0,0,144540,0,11000,200004,200004,0,0,0,200 GW,100-0,6,1/17/18 20:59,ClcC70m,ClcC70mS20lc,18176.05891,0,716.9748374,12984.00588,0,0,18893.03374,12984.00588,31877.03962,62108.47808,93985.51771,3219.254254,46.63018936,37.30955346,0,0,3.542470255,31.52623054,11.56148856,1.327772176,0.03546752,0.114844396,0.199884153,0.14353471,1808.243594,0.74580488,256.9348444,0.124412903,12.52945766,0.0449991
103,S0W300,solar20LC,3.11488E+12,2424553182,687477610,681932644.1,5544966,0,681932644.1,1559361151,22579295.48,1477765.66,366499.76,1139.25,128787887.3,30046800,0,0,119460,0,33000,300007,0,300007,0,0,300 GW,0-100,7,1/17/18 22:17,ClcC70m,ClcC70mS20lc,15022.2222,0,2150.924512,0,32818.23642,0,17173.14671,32818.23642,49991.38314,47921.29168,97912.67482,7146.411364,48.12533423,47.73717129,0,0,3.968537003,33.6771532,10.47964403,2.947516853,0.078734225,0.281261162,0.008065668,0.283548167,1445.327085,0.596121007,619.8513535,0.300144211,11.5292341,0.040265727
104,S75W225,solar20LC,3.16163E+12,2424553182,662279339,656065595.6,6213742,128867976.5,527197619.2,1583444785,23963424.42,1574651.78,670037.57,0,128787887.3,30046800,0,0,109560,0,31400,300060,75025,225035,0,0,300 GW,25-75,8,1/17/18 23:35,ClcC70m,ClcC70mS20lc,13777.28666,0,2046.637263,4870.527795,24616.93172,0,15823.92392,29487.45951,45311.38344,48640.48836,93951.8718,3185.608343,44.94590131,44.52420267,0,0,6.181543049,33.90873351,4.855624748,1.313895016,0.035096832,0.270592372,0.00938236,0.273155212,1468.375302,0.605627178,596.8031363,0.288983811,5.337787536,0.078584283
105,S150W150,solar20LC,3.31771E+12,2424553182,628643078,598136798.9,30506301,238494192.5,359642606.4,1633822537,30167129.67,2689828.3,902200.88,0,128787887.3,30046800,0,0,112860,0,31000,300020,150010,150010,0,0,300 GW,50-50,9,1/18/18 1:01,ClcC70m,ClcC70mS20lc,14192.26517,0,2020.565451,9738.45884,16409.82926,0,16212.83063,26148.2881,42361.11872,51041.66224,93402.78096,2636.517507,43.71623372,41.59480795,0,0,6.130020804,33.17832912,4.407883801,1.087424077,0.029047329,0.246699806,0.048527185,0.259282033,1518.221325,0.626186027,546.9571133,0.264847387,4.82033681,0.068928738
106,S225W75,solar20LC,3.62386E+12,2424553182,583353677,469369489.9,113984181,287636914.7,181732575.2,1754955851,36988651.58,3269001.93,1135500.19,0,128787887.3,30046800,0,0,121440,0,27200,300020,225017,75003,0,0,300 GW,75-25,10,1/18/18 2:30,ClcC70m,ClcC70mS20lc,15271.20931,0,1772.883234,14607.8181,8204.695845,0,17044.09254,22812.51394,39856.60649,55751.73217,95608.33866,4842.075203,48.60246444,39.10580295,0,0,6.040718799,32.24561878,10.31612686,1.997100018,0.05334664,0.193590099,0.195394649,0.24060255,1633.085198,0.673561302,432.0932401,0.209228042,11.20608877,0.052996467
107,S300W0,solar20LC,3.98755E+12,2424553182,519352657,306915697,212436968,306915697,0,1914458058,39618974.8,3283262.81,1442501.75,0,128787887.3,30046800,0,0,143880,0,11400,300014,300014,0,0,0,300 GW,100-0,11,1/18/18 4:04,ClcC70m,ClcC70mS20lc,18093.0632,0,743.0466497,19476.52817,0,0,18836.10985,19476.52817,38312.63802,61346.96219,99659.60021,8893.336759,63.4588858,37.50154718,0,0,3.399343214,31.08306193,28.97648066,3.668031217,0.097980642,0.126586498,0.409041828,0.214205513,1781.19269,0.734647812,283.9857483,0.137511482,31.31613756,0.030865226
108,S0W400,solar20LC,2.80987E+12,2424553182,888594843,843674515.7,44920318,0,843674515.7,1397834863,21975644.36,1734949.73,497382.38,1139.25,128787887.3,30046800,0,0,113520,0,40200,400031,0,400031,0,0,400 GW,0-100,12,1/18/18 5:22,ClcC70m,ClcC70mS20lc,14275.26088,0,2620.217133,0,43760.01872,0,16895.47801,43760.01872,60655.49673,43228.73091,103884.2276,13117.96418,51.86836618,49.24631182,0,0,3.536842207,32.78291615,15.54860783,5.410466669,0.144524669,0.347971132,0.050552091,0.366498392,1296.738717,0.534836161,768.4397216,0.37209362,17.0709085,0.027047904
109,S100W300,solar20LC,2.80186E+12,2424553182,862515820,835906570.6,26609277,165365152.7,670541417.8,1404227663,22495412.42,2177774.99,909104.08,1969.28,128787887.3,30046800,0,0,101640,750,36400,400086,100079,300007,0,0,400 GW,25-75,13,1/18/18 6:42,ClcC70m,ClcC70mS20lc,12781.33823,58.12736313,2372.534917,6497.001682,32818.23642,0,15212.00051,39315.23811,54527.23861,43105.5,97632.73862,6866.475162,47.03305308,45.58204869,0,0,5.583663658,33.23498437,8.214405059,2.83205797,0.075650081,0.344767265,0.030850738,0.355742174,1303.454987,0.537606268,761.7234513,0.36884147,9.014393807,0.064361162
110,S200W200,solar20LC,3.05302E+12,2424553182,825174368,726237461.9,98936903,275207288.6,451030173.2,1505591313,29050032.98,3719724.15,1119963.01,0,128787887.3,30046800,0,0,107580,0,34200,400009,200004,200005,0,0,400 GW,50-50,14,1/18/18 8:13,ClcC70m,ClcC70mS20lc,13528.29955,0,2229.139949,12984.00588,21878.86075,0,15757.4395,34862.86663,50620.30613,46969.55364,97589.85977,6823.596312,48.00477592,42.24909059,0,0,5.6758049,32.93315124,9.395819784,2.814372711,0.075177671,0.299534556,0.119898181,0.340340799,1400.606817,0.577676261,664.5716208,0.321798644,10.2676613,0.05689872
111,S300W100,solar20LC,3.46776E+12,2424553182,771532271,541920287.8,229611992,317629377.7,224290910.2,1683430449,35497543.16,3665695.59,1204519.26,0,128787887.3,30046800,0,0,117480,0,29600,400037,300014,100023,0,0,400 GW,75-25,15,1/18/18 9:46,ClcC70m,ClcC70mS20lc,14773.23509,0,1929.314108,19476.52817,10941.6729,0,16702.5492,30418.20107,47120.75027,53350.19493,100470.9452,9704.68175,56.13039732,39.42570157,0,0,5.862250438,32.36019627,17.90795061,4.00266813,0.106919481,0.223513467,0.297605158,0.31821627,1566.962075,0.64628901,498.2163632,0.241246158,19.47884989,0.043645963
112,S400W0,solar20LC,3.96094E+12,2424553182,689271552,320913650.1,368357857,320913650.1,0,1899995278,39790800.23,3468549.39,1550216.84,0,128787887.3,30046800,0,0,143880,0,11800,400003,400003,0,0,0,400 GW,100-0,16,1/18/18 11:17,ClcC70m,ClcC70mS20lc,18093.0632,0,769.118462,25967.68716,0,0,18862.18167,25967.68716,44829.86883,60937.48498,105767.3538,15001.09035,80.91798887,37.67410259,0,0,3.169824591,31.00322105,46.74494323,6.187156655,0.165271653,0.132359914,0.534416227,0.284288073,1768.164156,0.72927423,297.0142824,0.143820155,50.50629294,0.022149834
113,S0W0,solar30LC,4.60764E+12,2424553182,0,0,0,0,0,2226209347,37431382.02,1890048.44,187717.24,0,128787887.3,30046800,0,0,151140,0,13400,0,0,0,0,0,0 GW,0-0,1,1/17/18 0:22,ClcC70m,ClcC70mS30lc,19006.01593,0,873.4057111,0,0,0,19879.42165,0,19879.42165,70886.84181,90766.26345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2065.178438,0.851776919,NA,NA,NA,NA
114,S0W200,solar30LC,3.53212E+12,2424553182,477166828,477093308.1,73516,0,477093308.1,1763116977,23986377.7,1291599.33,229093.08,1139.25,128787887.3,30046800,0,0,126720,0,28800,200005,0,200005,0,0,200 GW,0-100,2,1/17/18 14:02,ClcC70m,ClcC70mS30lc,15935.17493,0,1877.170483,0,21878.86075,0,17812.34542,21878.86075,39691.20616,54340.35784,94031.56401,3265.300554,45.85866198,45.85159626,0,0,4.332645617,34.68186135,6.844155008,1.34676384,0.035974826,0.196775765,0.000154076,0.196806088,1633.143461,0.673585333,432.0349768,0.209199829,7.557954169,0.045098873
115,S50W150,solar30LC,3.58386E+12,2424553182,454821772,454776174.2,45593,87798652.91,366977521.2,1783235771,25922219,1358091.26,426239.21,0,128787887.3,30046800,0,0,118800,0,25000,200025,50015,150010,0,0,200 GW,25-75,3,1/17/18 16:51,ClcC70m,ClcC70mS30lc,14939.2265,0,1629.488267,2903.565291,16409.82926,0,16568.71477,19313.39455,35882.10931,55136.34945,91018.45876,252.1953077,42.46791201,42.46365442,0,0,7.279860002,34.63350381,0.554548198,0.104017231,0.002778514,0.187571128,0.000100254,0.187589934,1652.669355,0.681638731,412.5090834,0.199745008,0.611369102,0.103687039
116,S100W100,solar30LC,3.66952E+12,2424553182,427217839,426206259.7,1011581,174521298.3,251684961.3,1807136233,30079657.89,1711103.81,585240.61,0,128787887.3,30046800,0,0,119460,0,27400,200102,100079,100023,0,0,200 GW,50-50,4,1/17/18 18:07,ClcC70m,ClcC70mS30lc,15022.2222,0,1785.919141,5809.975222,10941.6729,0,16808.14134,16751.64812,33559.78946,56454.16798,90013.95745,-752.3060049,39.30408749,39.21102209,0,0,7.20608915,33.86312025,-1.765121905,-0.310286452,-0.008288388,0.175787548,0.00236783,0.176204771,1676.756683,0.691573481,388.4217552,0.18808145,-1.936827674,0.088354939
