Line,Node From,Node To,Type,Voltage.From,Voltage.To,Max Flow,Min Flow,ratingA,ratingB,ratingC,Resistance,Reactance,Status,Length,Units
112006_112007_2_CKT,112006_NAKODAR_220,112007_KARTARPUR_220,AC,220,220,131,-131,131,208,229,0.00216,0.01233,1,NA,1
112006_112027_1_CKT,112006_NAKODAR_220,112027_JAMSHER_220,AC,220,220,131,-131,131,208,229,0.0041,0.0208,1,NA,1
112006_112027_2_CKT,112006_NAKODAR_220,112027_JAMSHER_220,AC,220,220,131,-131,131,208,229,0.0041,0.0208,1,NA,1
112006_112101_1_CKT,112006_NAKODAR_220,112101_JALAN-PG_220,AC,220,220,131,-131,131,208,229,0.00232,0.0123,1,NA,1
112007_112101_1_CKT,112007_KARTARPUR_220,112101_JALAN-PG_220,AC,220,220,131,-131,131,208,229,0.00246,0.01248,1,NA,1
112008_112052_1_CKT,112008_DERABASSI_220,112052_MOHALI-2_220,AC,220,220,131,-131,131,208,229,0.00164,0.00832,1,NA,1
112008_112061_2_CKT,112008_DERABASSI_220,112061_LALRU_220,AC,220,220,131,-131,131,208,229,0.00225,0.01196,1,NA,1
112009_112034_1_CKT,112009_HUMBARAN_220,112034_LALTONKA_220,AC,220,220,131,-131,131,208,229,0.00262,0.01331,1,NA,1
112009_112063_2_CKT,112009_HUMBARAN_220,112063_FEROZPUR_RD_220,AC,220,220,131,-131,131,208,229,0.00131,0.00666,1,NA,1
112010_112021_1_CKT,112010_FEROZPUR_220,112021_BOTIANWALA_220,AC,220,220,131,-131,131,208,229,0.01222,0.06198,1,NA,1
112010_112094_1_CKT,112010_FEROZPUR_220,112094_TALWANDIBHAI_220,AC,220,220,131,-131,131,208,0,0.0044784,0.0255642,1,NA,1
112011_112031_1_CKT,112011_JAGRAON_220,112031_HIMMATPURA_220,AC,220,220,131,-131,131,208,229,0.004896,0.027948,1,NA,1
112011_112051_1_CKT,112011_JAGRAON_220,112051_AJITWAL_220,AC,220,220,131,-131,131,208,229,0.00295,0.01498,1,NA,1
112011_112099_1_CKT,112011_JAGRAON_220,112099_LUDHIANA_220,AC,220,220,131,-131,131,208,229,0.00517,0.02621,1,NA,1
112011_112112_1_CKT,112011_JAGRAON_220,112112_LLK-1_220,AC,220,220,131,-131,131,208,229,0.00541,0.02746,1,NA,1
112012_112027_1_CKT,112012_MAHILPUR_220,112027_JAMSHER_220,AC,220,220,131,-131,131,208,229,0.00777,0.03944,1,NA,1
112012_112065_2_CKT,112012_MAHILPUR_220,112065_REHANAJATTAN_220,AC,220,220,131,-131,131,208,229,0.00389,0.01972,1,NA,1
112012_172016_1_CKT,112012_MAHILPUR_220,172016_BHAKRA_R_220,AC,220,220,131,-131,131,208,229,0.0079,0.0421,1,NA,1
112012_172016_2_CKT,112012_MAHILPUR_220,172016_BHAKRA_R_220,AC,220,220,131,-131,131,208,229,0.0079,0.0421,1,NA,1
112013_112060_1_CKT,112013_MANSA_220,112060_JHUNIR_220,AC,220,220,131,-131,131,208,229,0.00313,0.0167,1,NA,1
112013_112076_1_CKT,112013_MANSA_220,112076_TALWANDISABO_220,AC,220,220,131,-131,131,208,229,0.00518,0.0296,1,NA,1
112013_112087_2_CKT,112013_MANSA_220,112087_DHANAULA_220,AC,220,220,131,-131,131,208,229,0.01044,0.04767,1,NA,1
112014_112038_2_CKT,112014_SUNAM_220,112038_PATRAN_220,AC,220,220,131,-131,131,208,229,0.01168,0.05924,1,NA,1
112014_112078_1_CKT,112014_SUNAM_220,112078_DHURI4_220,AC,220,220,131,-131,131,208,229,0.00418,0.0238,1,NA,1
112014_112078_2_CKT,112014_SUNAM_220,112078_DHURI4_220,AC,220,220,131,-131,131,208,229,0.00418,0.0238,1,NA,1
112014_112089_1_CKT,112014_SUNAM_220,112089_BANGAN_220,AC,220,220,131,-131,131,208,229,0.0063,0.0359625,1,NA,1
112015_112040_1_CKT,112015_DHURI_220,112040_MALERKOTL-PS_220,AC,220,220,131,-131,131,208,229,0.0039,0.0198,1,NA,1
112015_112040_2_CKT,112015_DHURI_220,112040_MALERKOTL-PS_220,AC,220,220,131,-131,131,208,229,0.0039,0.0198,1,NA,1
112016_112020_1_CKT,112016_FATEHGARH_220,112020_WADALAGRANTH_220,AC,220,220,131,-131,131,208,229,0.00549,0.02787,1,NA,1
112016_112030_1_CKT,112016_FATEHGARH_220,112030_CIVILINE_220,AC,220,220,131,-131,131,208,229,0.00394,0.01997,1,NA,1
112016_112048_1_CKT,112016_FATEHGARH_220,112048_MAJITHA_220,AC,220,220,131,-131,131,208,229,0.00164,0.00832,1,NA,1
112016_112049_1_CKT,112016_FATEHGARH_220,112049_KOTLISURATMA_220,AC,220,220,131,-131,131,208,229,0.0041,0.0208,1,NA,1
112017_112029_1_CKT,112017_KHARAR_220,112029_ROPAR_220,AC,220,220,131,-131,131,208,229,0.00355,0.01895,1,NA,1
112017_112081_1_CKT,112017_KHARAR_220,112081_MOHALI-S_220,AC,220,220,131,-131,131,208,229,0.00355,0.01895,1,NA,1
112018_112019_1_CKT,112018_SARNA_220,112019_RSD_220,AC,220,220,131,-131,131,208,229,0.00379,0.02368,1,NA,1
112018_112019_2_CKT,112018_SARNA_220,112019_RSD_220,AC,220,220,131,-131,131,208,229,0.00379,0.02368,1,NA,1
112018_112019_3_CKT,112018_SARNA_220,112019_RSD_220,AC,220,220,131,-131,131,208,229,0.00379,0.02368,1,NA,1
112018_112019_4_CKT,112018_SARNA_220,112019_RSD_220,AC,220,220,131,-131,131,208,229,0.00379,0.02368,1,NA,1
112018_112020_1_CKT,112018_SARNA_220,112020_WADALAGRANTH_220,AC,220,220,131,-131,131,208,229,0.00972,0.0486,1,NA,1
112018_112020_2_CKT,112018_SARNA_220,112020_WADALAGRANTH_220,AC,220,220,131,-131,131,208,229,0.00972,0.0486,1,NA,1
112018_112020_3_CKT,112018_SARNA_220,112020_WADALAGRANTH_220,AC,220,220,131,-131,131,208,229,0.00972,0.0486,1,NA,1
112018_112050_4_CKT,112018_SARNA_220,112050_TIBBER_220,AC,220,220,131,-131,131,208,229,0.0062,0.033,1,NA,1
112018_112106_1_CKT,112018_SARNA_220,112106_DASUYA_220,AC,220,220,131,-131,131,208,229,0.00821,0.04378,1,NA,1
112018_112106_2_CKT,112018_SARNA_220,112106_DASUYA_220,AC,220,220,131,-131,131,208,229,0.00821,0.04378,1,NA,1
112018_182004_1_CKT,112018_SARNA_220,182004_HIRANAGAR2_220,AC,220,220,131,-131,131,208,229,0.00701,0.03736,1,NA,1
112018_182005_1_CKT,112018_SARNA_220,182005_UDAMPUR2_220,AC,220,220,131,-131,131,208,229,0.0192,0.1023,1,NA,1
112018_182011_1_CKT,112018_SARNA_220,182011_KISHENPUR_220,AC,220,220,131,-131,131,208,229,0.01603,0.08549,1,NA,1
112018_182011_2_CKT,112018_SARNA_220,182011_KISHENPUR_220,AC,220,220,131,-131,131,208,229,0.01603,0.08549,1,NA,1
112020_112022_1_CKT,112020_WADALAGRANTH_220,112022_VERPAL_220,AC,220,220,131,-131,131,208,229,0.00787,0.03994,1,NA,1
112020_112049_1_CKT,112020_WADALAGRANTH_220,112049_KOTLISURATMA_220,AC,220,220,131,-131,131,208,229,0.0041,0.0208,1,NA,1
112020_112077_1_CKT,112020_WADALAGRANTH_220,112077_UDHOKE_220,AC,220,220,131,-131,131,208,229,0.00238,0.0136,1,NA,1
112021_112068_1_CKT,112021_BOTIANWALA_220,112068_MASTEWAL_220,AC,220,220,131,-131,131,208,229,0.00173,0.00986,1,NA,1
112021_112080_1_CKT,112021_BOTIANWALA_220,112080_MAKHU_220,AC,220,220,131,-131,131,208,229,0.000864,0.004932,1,NA,1
112021_112094_1_CKT,112021_BOTIANWALA_220,112094_TALWANDIBHAI_220,AC,220,220,190,-190,190,210,230,0.0085085,0.0453695,1,NA,1
112022_112025_1_CKT,112022_VERPAL_220,112025_PATTI_220,AC,220,220,131,-131,131,208,229,0.00665,0.03547,1,NA,1
112022_112056_1_CKT,112022_VERPAL_220,112056_RASHIANA_220,AC,220,220,131,-131,131,208,229,0.00232,0.01237,1,NA,1
112022_112077_1_CKT,112022_VERPAL_220,112077_UDHOKE_220,AC,220,220,131,-131,131,208,229,0.00554,0.0316,1,NA,1
112022_112096_1_CKT,112022_VERPAL_220,112096_AMRIT-PG_220,AC,220,220,131,-131,131,208,229,0.00041,0.00208,1,NA,1
112022_112096_2_CKT,112022_VERPAL_220,112096_AMRIT-PG_220,AC,220,220,131,-131,131,208,229,0.00041,0.00208,1,NA,1
112023_112073_1_CKT,112023_KOHARA_220,112073_GAUNSGARH_220,AC,220,220,131,-131,131,208,229,0.00309,0.0165,1,NA,1
112024_112035_1_CKT,112024_MOGA-PS_220,112035_BAJAKHANA_220,AC,220,220,131,-131,131,208,229,0.00984,0.04992,1,NA,1
112024_112045_1_CKT,112024_MOGA-PS_220,112045_BAGHAPUR_220,AC,220,220,131,-131,131,208,229,0.00295,0.01498,1,NA,1
112024_112055_1_CKT,112024_MOGA-PS_220,112055_SADIQ_220,AC,220,220,131,-131,131,208,229,0.01181,0.0599,1,NA,1
112024_112094_1_CKT,112024_MOGA-PS_220,112094_TALWANDIBHAI_220,AC,220,220,131,-131,131,208,229,0.003514,0.020057,1,NA,1
112024_112094_2_CKT,112024_MOGA-PS_220,112094_TALWANDIBHAI_220,AC,220,220,131,-131,131,208,229,0.0035136,0.0200568,1,NA,1
112024_112098_1_CKT,112024_MOGA-PS_220,112098_MOGA-PG_220,AC,220,220,131,-131,131,208,229,0.00016,0.00083,1,NA,1
112024_112098_2_CKT,112024_MOGA-PS_220,112098_MOGA-PG_220,AC,220,220,131,-131,131,208,229,0.00016,0.00083,1,NA,1
112024_112098_3_CKT,112024_MOGA-PS_220,112098_MOGA-PG_220,AC,220,220,131,-131,131,208,229,0.00016,0.00083,1,NA,1
112024_112098_4_CKT,112024_MOGA-PS_220,112098_MOGA-PG_220,AC,220,220,131,-131,131,208,229,0.00016,0.00083,1,NA,1
112025_112037_1_CKT,112025_PATTI_220,112037_SULTANPUR_220,AC,220,220,131,-131,131,208,229,0.00641,0.03253,1,NA,1
112025_112037_2_CKT,112025_PATTI_220,112037_SULTANPUR_220,AC,220,220,131,-131,131,208,229,0.00641,0.03253,1,NA,1
112025_112056_1_CKT,112025_PATTI_220,112056_RASHIANA_220,AC,220,220,131,-131,131,208,229,0.00459,0.0233,1,NA,1
112025_112062_1_CKT,112025_PATTI_220,112062_ALGAON_220,AC,220,220,131,-131,131,208,229,0.00309,0.0165,1,NA,1
112025_112067_1_CKT,112025_PATTI_220,112067_CHOLASHAHIB_220,AC,220,220,131,-131,131,208,229,0.0024,0.0137,1,NA,1
112026_112091_1_CKT,112026_RAJPURA_220,112091_BANUR_220,AC,220,220,131,-131,131,208,229,0.00454464,0.0259423,1,NA,1
112026_112100_1_CKT,112026_RAJPURA_220,112100_PATIA-PG_220,AC,220,220,131,-131,131,208,229,0.00369,0.01872,1,NA,1
112027_112028_1_CKT,112027_JAMSHER_220,112028_GORAYA_220,AC,220,220,131,-131,131,208,229,0.00426,0.02163,1,NA,1
112027_112029_1_CKT,112027_JAMSHER_220,112029_ROPAR_220,AC,220,220,131,-131,131,208,229,0.01717,0.0871,1,NA,1
112027_112037_2_CKT,112027_JAMSHER_220,112037_SULTANPUR_220,AC,220,220,131,-131,131,208,229,0.00666,0.03378,1,NA,1
112027_112065_2_CKT,112027_JAMSHER_220,112065_REHANAJATTAN_220,AC,220,220,131,-131,131,208,229,0.00389,0.01972,1,NA,1
112027_112088_1_CKT,112027_JAMSHER_220,112088_BADSHAHPUR_220,AC,220,220,131,-131,131,208,229,0.0026467,0.015108,1,NA,1
112027_112102_1_CKT,112027_JAMSHER_220,112102_JALANDHAR-BB_220,AC,220,220,131,-131,131,208,229,0.00217,0.01155,1,NA,1
112027_112102_2_CKT,112027_JAMSHER_220,112102_JALANDHAR-BB_220,AC,220,220,131,-131,131,208,229,0.00217,0.01155,1,NA,1
112028_112029_1_CKT,112028_GORAYA_220,112029_ROPAR_220,AC,220,220,131,-131,131,208,229,0.01525,0.07738,1,NA,1
112029_112073_1_CKT,112029_ROPAR_220,112073_GAUNSGARH_220,AC,220,220,131,-131,131,208,229,0.0116,0.0619,1,NA,1
112029_112074_1_CKT,112029_ROPAR_220,112074_BASSIPATHNA_220,AC,220,220,131,-131,131,208,229,0.00866,0.0462,1,NA,1
112029_112081_1_CKT,112029_ROPAR_220,112081_MOHALI-S_220,AC,220,220,131,-131,131,208,229,0.0071,0.0379,1,NA,1
112029_132129_1_CKT,112029_ROPAR_220,132129_GHULAL2_220,AC,220,220,131,-131,131,208,229,0.009792,0.055896,1,NA,1
112030_112046_1_CKT,112030_CIVILINE_220,112046_KHASSA_220,AC,220,220,131,-131,131,208,229,0.00515,0.02612,1,NA,1
112030_112048_1_CKT,112030_CIVILINE_220,112048_MAJITHA_220,AC,220,220,131,-131,131,208,229,0.00262,0.01331,1,NA,1
112030_112090_1_CKT,112030_CIVILINE_220,112090_CHOGAWAN_220,AC,220,220,131,-131,131,208,229,0.003168,0.018084,1,NA,1
112031_112098_1_CKT,112031_HIMMATPURA_220,112098_MOGA-PG_220,AC,220,220,131,-131,131,208,229,0.034524,0.05922,1,NA,1
112032_112036_1_CKT,112032_GHUBAYA_220,112036_MUKTSAR_220,AC,220,220,131,-131,131,208,229,0.00661,0.03353,1,NA,1
112032_112084_1_CKT,112032_GHUBAYA_220,112084_MUKATSAR_220,AC,220,220,131,-131,131,209,229,0.00576,0.03288,1,NA,1
112032_112084_2_CKT,112032_GHUBAYA_220,112084_MUKATSAR_220,AC,220,220,131,-131,131,209,229,0.00576,0.03288,1,NA,1
112033_112054_1_CKT,112033_GOBINDGARH-2_220,112054_AMLOHROAD_220,AC,220,220,131,-131,131,208,229,0.00328,0.01664,1,NA,1
112033_112103_1_CKT,112033_GOBINDGARH-2_220,112103_GANGUWAL_220,AC,220,220,131,-131,131,208,229,0.0116,0.06187,1,NA,1
112033_112103_2_CKT,112033_GOBINDGARH-2_220,112103_GANGUWAL_220,AC,220,220,131,-131,131,208,229,0.0116,0.06187,1,NA,1
112034_112099_2_CKT,112034_LALTONKA_220,112099_LUDHIANA_220,AC,220,220,131,-131,131,208,229,0.00043,0.002299,1,NA,1
112034_112099_3_CKT,112034_LALTONKA_220,112099_LUDHIANA_220,AC,220,220,131,-131,131,208,229,0.00104,0.00555,1,NA,1
112035_112036_1_CKT,112035_BAJAKHANA_220,112036_MUKTSAR_220,AC,220,220,131,-131,131,208,229,0.00984,0.04992,1,NA,1
112036_112044_2_CKT,112036_MUKTSAR_220,112044_BATHINDA_220,AC,220,220,131,-131,131,208,229,0.0082,0.0416,1,NA,1
112036_112055_1_CKT,112036_MUKTSAR_220,112055_SADIQ_220,AC,220,220,131,-131,131,208,229,0.00795,0.04035,1,NA,1
112036_112057_1_CKT,112036_MUKTSAR_220,112057_MALOUT_220,AC,220,220,131,-131,131,208,229,0.0041,0.0208,1,NA,1
112037_112067_1_CKT,112037_SULTANPUR_220,112067_CHOLASHAHIB_220,AC,220,220,131,-131,131,208,229,0.00469,0.0268,1,NA,1
112037_112088_1_CKT,112037_SULTANPUR_220,112088_BADSHAHPUR_220,AC,220,220,131,-131,131,208,229,0.00528,0.030167,1,NA,1
112038_112042_1_CKT,112038_PATRAN_220,112042_RAJLA_220,AC,220,220,131,-131,131,208,229,0.004046,0.023098,1,NA,1
112038_112075_1_CKT,112038_PATRAN_220,112075_KAKRALA_220,AC,220,220,131,-131,131,208,229,0.00139,0.00742,1,NA,1
112038_112089_1_CKT,112038_PATRAN_220,112089_BANGAN_220,AC,220,220,131,-131,131,208,229,0.002376,0.013563,1,NA,1
112039_112042_1_CKT,112039_PATIALA-PS_220,112042_RAJLA_220,AC,220,220,131,-131,131,208,229,0.004046,0.023098,1,NA,1
112039_112100_1_CKT,112039_PATIALA-PS_220,112100_PATIA-PG_220,AC,220,220,131,-131,131,208,229,0.00267,0.01356,1,NA,1
112039_112100_2_CKT,112039_PATIALA-PS_220,112100_PATIA-PG_220,AC,220,220,131,-131,131,208,229,0.00267,0.01356,1,NA,1
112040_112041_1_CKT,112040_MALERKOTL-PS_220,112041_AMLOH_220,AC,220,220,131,-131,131,208,229,0.00672,0.03411,1,NA,1
112040_112071_1_CKT,112040_MALERKOTL-PS_220,112071_IKOLOHA_220,AC,220,220,131,-131,131,208,229,0.00588,0.0313,1,NA,1
112040_112097_1_CKT,112040_MALERKOTL-PS_220,112097_MALER-PG_220,AC,220,220,131,-131,131,208,229,0.00082,0.00416,1,NA,1
112040_112097_2_CKT,112040_MALERKOTL-PS_220,112097_MALER-PG_220,AC,220,220,131,-131,131,208,229,0.00082,0.00416,1,NA,1
112040_112097_3_CKT,112040_MALERKOTL-PS_220,112097_MALER-PG_220,AC,220,220,131,-131,131,208,229,0.00082,0.00416,1,NA,1
112040_112097_4_CKT,112040_MALERKOTL-PS_220,112097_MALER-PG_220,AC,220,220,131,-131,131,208,229,0.00082,0.00416,1,NA,1
112040_112109_1_CKT,112040_MALERKOTL-PS_220,112109_SANDHAUR_220,AC,220,220,131,-131,131,208,229,0.002628,0.015001,1,NA,1
112040_112109_2_CKT,112040_MALERKOTL-PS_220,112109_SANDHAUR_220,AC,220,220,131,-131,131,208,229,0.002368,0.013489,1,NA,1
112042_112072_1_CKT,112042_RAJLA_220,112072_PASSIANA_220,AC,220,220,131,-131,131,208,229,0.00371,0.0198,1,NA,1
112043_112105_1_CKT,112043_BARNALA-PS_220,112105_BARNALAB2_220,AC,220,220,131,-131,131,208,229,0.00623,0.03162,1,NA,1
112043_112109_1_CKT,112043_BARNALA-PS_220,112109_SANDHAUR_220,AC,220,220,131,-131,131,208,229,0.005436,0.03103,1,NA,1
112044_112057_1_CKT,112044_BATHINDA_220,112057_MALOUT_220,AC,220,220,131,-131,131,208,239,0.0041,0.0208,1,NA,1
112046_112090_1_CKT,112046_KHASSA_220,112090_CHOGAWAN_220,AC,220,220,131,-131,131,208,229,0.001728,0.009864,1,NA,1
112046_112096_1_CKT,112046_KHASSA_220,112096_AMRIT-PG_220,AC,220,220,131,-131,131,208,229,0.00295,0.01498,1,NA,1
112046_112096_2_CKT,112046_KHASSA_220,112096_AMRIT-PG_220,AC,220,220,131,-131,131,208,229,0.00295,0.01498,1,NA,1
112047_112052_1_CKT,112047_MOHALI-1_220,112052_MOHALI-2_220,AC,220,220,131,-131,131,208,229,0.00328,0.01664,1,NA,1
112047_112061_2_CKT,112047_MOHALI-1_220,112061_LALRU_220,AC,220,220,131,-131,131,208,229,0.00225,0.01196,1,NA,1
112047_112082_1_CKT,112047_MOHALI-1_220,112082_MOHALI-3_220,AC,220,220,131,-131,131,208,229,0,1e-04,1,NA,1
112047_112091_1_CKT,112047_MOHALI-1_220,112091_BANUR_220,AC,220,220,131,-131,131,208,229,0.00499504,0.0272575,1,NA,1
112047_172013_1_CKT,112047_MOHALI-1_220,172013_NALLAGAR_220,AC,220,220,131,-131,131,208,229,0.0082,0.0416,1,NA,1
112047_172013_2_CKT,112047_MOHALI-1_220,172013_NALLAGAR_220,AC,220,220,131,-131,131,208,229,0.0082,0.0416,1,NA,1
112051_112098_1_CKT,112051_AJITWAL_220,112098_MOGA-PG_220,AC,220,220,131,-131,131,208,229,0.00279,0.01414,1,NA,1
112058_112069_1_CKT,112058_PAKHOWAL_220,112069_MEHALKALAN_220,AC,220,220,131,-131,131,208,229,0.00835,0.0477,1,NA,1
112058_112099_1_CKT,112058_PAKHOWAL_220,112099_LUDHIANA_220,AC,220,220,131,-131,131,208,229,0.00756,0.03834,1,NA,1
112058_112109_1_CKT,112058_PAKHOWAL_220,112109_SANDHAUR_220,AC,220,220,131,-131,131,208,229,0.00648,0.03699,1,NA,1
112059_112078_1_CKT,112059_FP.NABHA_220,112078_DHURI4_220,AC,220,220,131,-131,131,208,229,0.00309,0.0165,1,NA,1
112059_112100_1_CKT,112059_FP.NABHA_220,112100_PATIA-PG_220,AC,220,220,131,-131,131,208,229,0.00504,0.02689,1,NA,1
112059_112100_2_CKT,112059_FP.NABHA_220,112100_PATIA-PG_220,AC,220,220,131,-131,131,208,229,0.00504,0.02689,1,NA,1
112063_112112_2_CKT,112063_FEROZPUR_RD_220,112112_LLK-1_220,AC,220,220,131,-131,131,208,229,0.00131,0.00666,1,NA,1
112064_112101_1_CKT,112064_KAPURTHALA_220,112101_JALAN-PG_220,AC,220,220,131,-131,131,208,229,0.00173,0.00986,1,NA,1
112064_112101_2_CKT,112064_KAPURTHALA_220,112101_JALAN-PG_220,AC,220,220,131,-131,131,208,229,0.00173,0.00986,1,NA,1
112064_112106_3_CKT,112064_KAPURTHALA_220,112106_DASUYA_220,AC,220,220,131,-131,131,208,229,0.00615,0.03282,1,NA,1
112064_112106_4_CKT,112064_KAPURTHALA_220,112106_DASUYA_220,AC,220,220,131,-131,131,208,229,0.00615,0.03282,1,NA,1
112065_112085_1_CKT,112065_REHANAJATTAN_220,112085_NAKODAR42_220,AC,220,220,131,-131,131,209,229,0.00504,0.02877,1,NA,1
112065_112085_2_CKT,112065_REHANAJATTAN_220,112085_NAKODAR42_220,AC,220,220,131,-131,131,209,229,0.00504,0.02877,1,NA,1
112068_112080_1_CKT,112068_MASTEWAL_220,112080_MAKHU_220,AC,220,220,131,-131,131,208,229,0.000864,0.004932,1,NA,1
112072_112083_1_CKT,112072_PASSIANA_220,112083_PAT-2_220,AC,220,220,131,-131,131,208,229,0.00124,0.0066,1,NA,1
112078_112087_1_CKT,112078_DHURI4_220,112087_DHANAULA_220,AC,220,220,131,-131,131,208,229,0.0054,0.030825,1,NA,1
112078_112087_2_CKT,112078_DHURI4_220,112087_DHANAULA_220,AC,220,220,131,-131,131,208,229,0.0054,0.030825,1,NA,1
112078_112093_1_CKT,112078_DHURI4_220,112093_CHAJLI_220,AC,220,220,208,-208,208,229,250,0.006624,0.037812,1,NA,1
112078_112093_2_CKT,112078_DHURI4_220,112093_CHAJLI_220,AC,220,220,208,-208,208,229,250,0.006624,0.037812,1,NA,1
112080_112108_1_CKT,112080_MAKHU_220,112108_DHARAMKOTE_220,AC,220,220,131,-131,131,208,239,0.003061,0.017475,1,NA,1
112080_112108_2_CKT,112080_MAKHU_220,112108_DHARAMKOTE_220,AC,220,220,131,-131,131,208,239,0.003061,0.017475,1,NA,1
112081_112103_1_CKT,112081_MOHALI-S_220,112103_GANGUWAL_220,AC,220,220,131,-131,131,208,229,0.0111,0.0594,1,NA,1
112085_112092_1_CKT,112085_NAKODAR42_220,112092_NOORMEHAL_220,AC,220,220,208,-208,208,229,250,0.002592,0.014796,1,NA,1
112085_112092_2_CKT,112085_NAKODAR42_220,112092_NOORMEHAL_220,AC,220,220,208,-208,208,229,250,0.002592,0.014796,1,NA,1
112089_112093_1_CKT,112089_BANGAN_220,112093_CHAJLI_220,AC,220,220,208,-208,208,229,250,0.004464,0.025482,1,NA,1
112089_112093_2_CKT,112089_BANGAN_220,112093_CHAJLI_220,AC,220,220,208,-208,208,229,250,0.004464,0.025482,1,NA,1
112099_112112_1_CKT,112099_LUDHIANA_220,112112_LLK-1_220,AC,220,220,131,-131,131,208,229,0.00033,0.001763,1,NA,1
112099_112113_1_CKT,112099_LUDHIANA_220,112113_SHNEWAL-1_220,AC,220,220,131,-131,131,208,229,0.00125,0.00795,1,NA,1
112101_112106_1_CKT,112101_JALAN-PG_220,112106_DASUYA_220,AC,220,220,131,-131,131,208,229,0.00769,0.04103,1,NA,1
112101_112106_2_CKT,112101_JALAN-PG_220,112106_DASUYA_220,AC,220,220,131,-131,131,208,229,0.00769,0.04103,1,NA,1
112101_172001_1_CKT,112101_JALAN-PG_220,172001_HAMIRPUR42_220,AC,220,220,131,-131,131,208,229,0.0195566,0.111635,1,NA,1
112101_172001_2_CKT,112101_JALAN-PG_220,172001_HAMIRPUR42_220,AC,220,220,131,-131,131,208,229,0.019557,0.111635,1,NA,1
112102_112106_1_CKT,112102_JALANDHAR-BB_220,112106_DASUYA_220,AC,220,220,131,-131,131,208,229,0.00866,0.04619,1,NA,1
112102_112106_2_CKT,112102_JALANDHAR-BB_220,112106_DASUYA_220,AC,220,220,131,-131,131,208,229,0.00866,0.04619,1,NA,1
112102_112107_1_CKT,112102_JALANDHAR-BB_220,112107_JAMALPUR_220,AC,220,220,131,-131,131,208,229,0.0099,0.05279,1,NA,1
112102_112107_2_CKT,112102_JALANDHAR-BB_220,112107_JAMALPUR_220,AC,220,220,131,-131,131,208,229,0.0099,0.05279,1,NA,1
112102_172021_1_CKT,112102_JALANDHAR-BB_220,172021_PONG_220,AC,220,220,131,-131,131,208,229,0.01508,0.08043,1,NA,1
112102_172021_2_CKT,112102_JALANDHAR-BB_220,172021_PONG_220,AC,220,220,131,-131,131,208,229,0.01508,0.08043,1,NA,1
112103_112107_1_CKT,112103_GANGUWAL_220,112107_JAMALPUR_220,AC,220,220,131,-131,131,208,229,0.0121,0.0643,1,NA,1
112103_112107_2_CKT,112103_GANGUWAL_220,112107_JAMALPUR_220,AC,220,220,131,-131,131,208,229,0.0121,0.0643,1,NA,1
112103_122083_1_CKT,112103_GANGUWAL_220,122083_DHULKOTE_220,AC,220,220,131,-131,131,208,229,0.01733,0.09239,1,NA,1
112103_122083_2_CKT,112103_GANGUWAL_220,122083_DHULKOTE_220,AC,220,220,131,-131,131,208,229,0.01733,0.09239,1,NA,1
112103_122085_1_CKT,112103_GANGUWAL_220,122085_JAGADHARI_220,AC,220,220,131,-131,131,208,229,0.02454,0.13087,1,NA,1
112103_172015_1_CKT,112103_GANGUWAL_220,172015_BHAKRA_L_220,AC,220,220,131,-131,131,208,229,0.00325,0.01732,1,NA,1
112103_172015_2_CKT,112103_GANGUWAL_220,172015_BHAKRA_L_220,AC,220,220,131,-131,131,208,229,0.00325,0.01732,1,NA,1
112103_172015_3_CKT,112103_GANGUWAL_220,172015_BHAKRA_L_220,AC,220,220,131,-131,131,208,229,0.0034,0.01815,1,NA,1
112103_172016_1_CKT,112103_GANGUWAL_220,172016_BHAKRA_R_220,AC,220,220,131,-131,131,208,229,0.0034,0.01815,1,NA,1
112103_172016_2_CKT,112103_GANGUWAL_220,172016_BHAKRA_R_220,AC,220,220,131,-131,131,208,229,0.0034,0.01815,1,NA,1
112103_172017_1_CKT,112103_GANGUWAL_220,172017_DEHAR_220,AC,220,220,131,-131,131,208,229,0.00866,0.04619,1,NA,1
112103_172017_2_CKT,112103_GANGUWAL_220,172017_DEHAR_220,AC,220,220,131,-131,131,208,229,0.00866,0.04619,1,NA,1
112104_112105_1_CKT,112104_SANGRUR_220,112105_BARNALAB2_220,AC,220,220,131,-131,131,208,229,0.0059,0.03146,1,NA,1
112104_112107_1_CKT,112104_SANGRUR_220,112107_JAMALPUR_220,AC,220,220,131,-131,131,208,229,0.01207,0.06434,1,NA,1
112104_112107_2_CKT,112104_SANGRUR_220,112107_JAMALPUR_220,AC,220,220,131,-131,131,208,229,0.01207,0.06434,1,NA,1
112104_122081_1_CKT,112104_SANGRUR_220,122081_HISAR-BB_220,AC,220,220,131,-131,131,208,229,0.0215,0.11466,1,NA,1
112104_122081_2_CKT,112104_SANGRUR_220,122081_HISAR-BB_220,AC,220,220,131,-131,131,208,229,0.0215,0.11466,1,NA,1
112106_172021_1_CKT,112106_DASUYA_220,172021_PONG_220,AC,220,220,131,-131,131,208,229,0.00924,0.03696,1,NA,1
112106_172021_2_CKT,112106_DASUYA_220,172021_PONG_220,AC,220,220,131,-131,131,208,229,0.00924,0.03696,1,NA,1
112107_172016_1_CKT,112107_JAMALPUR_220,172016_BHAKRA_R_220,AC,220,220,131,-131,131,208,229,0.01337,0.07127,1,NA,1
