,allocated,dispatched,difference_RT,difference_RT_perc
354,119453.5293,119453.5293,1.61526259035e-09,0.0
355,137031.1761,137031.1761,-1.54250301421e-09,0.0
356,137031.1761,137031.1761,1.48429535329e-09,0.0
357,137031.1761,137031.1761,-1.51339918375e-09,0.0
358,137031.1761,137031.1761,1.57160684466e-09,0.0
359,137031.1761,137031.1761,-1.54250301421e-09,0.0
360,137031.1761,137031.1761,1.51339918375e-09,0.0
361,137031.1761,137031.1761,-1.48429535329e-09,0.0
362,139501.8082,139501.8082,1.45519152284e-09,0.0
363,139501.8082,139501.8082,-1.42608769238e-09,0.0
364,139501.8082,139501.8082,1.39698386192e-09,0.0
365,139501.8082,139501.8082,-1.45519152284e-09,0.0
