,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,netload,netnetload,Bat-Storage-Energy-MWh,,
3440,1986.202455,6221.94617,3430,2937.168,38815.40522,23987.92903,0,0,0,272366,209562.6657,194987.3491,0,,
3441,1986.202455,6221.94617,3430,2937.168,85136.93032,23929.70486,0,0,0,274963,165896.3648,151321.0482,0,,
3442,1986.202455,6221.94617,3430,2937.168,132825.8686,26239.77534,0,0,0,278923,119857.3561,105282.0395,0,,
3443,1986.202455,6221.94617,3430,2937.168,169892.0426,28320.09013,0,0,0,282589,84376.86726,69801.55064,0,,
3444,1986.202455,6221.94617,3430,2937.168,193190.3818,29819.2466,0,0,0,285505,62495.37163,47920.055,0,,
3445,1986.202455,6221.94617,3430,2937.168,202533.602,32316.63598,0,0,0,287676,52825.76206,38250.44544,0,,
3446,1986.202455,6221.94617,3430,2937.168,199019.505,36083.86455,0,0,0,289161,54057.63049,39482.31387,0,,
3447,1986.202455,6221.94617,3430,2937.168,173572.8654,40915.1239,0,0,0,288447,73959.01071,59383.69408,0,,
3448,1986.202455,6221.94617,3430,2937.168,140454.8445,45006.49841,0,0,0,285776,100314.6571,85739.34047,0,,
3449,1986.202455,6221.94617,3430,2937.168,95731.18945,46577.74935,0,0,0,283504,141195.0612,126619.7446,0,,
3450,1986.202455,6221.94617,3430,2937.168,46009.25813,46854.13501,0,0,0,284104,191240.6069,176665.2902,0,,
3451,1986.202455,6221.94617,3430,2937.168,6802.122747,46204.56743,0,0,0,285140,232133.3098,217557.9932,0,,
3452,1986.202455,6221.94617,3430,2937.168,0,46822.13283,0,0,0,287328,240505.8672,225930.5505,0,,
3453,11909.66029,6221.94617,3430,2937.168,0,45037.77569,0,0,0,291297,246259.2243,221760.4498,0,,
3454,18372.44026,6221.94617,3430,2937.168,0,41893.99572,0,0,0,294616,252722.0043,221760.4498,0,,
3455,23673.45,6221.94617,3430,2937.168,0,38399.45312,0,0,0,293049,254649.5469,218386.9827,0,,
3456,23673.45,6221.94617,3430,2937.168,0,35695.46754,0,0,0,290164,254468.5325,218205.9683,0,,
3457,23673.45,6337.43473,3430,3007.773,0,33392.01446,0,0,0,286758,253365.9855,216917.3278,0,,
3458,19275.20801,6337.43473,3430,3007.773,0,31703.28978,0,0,0,282788,251084.7102,219034.2945,0,,
3459,16863.97923,6337.43473,3430,3007.773,0,30089.51856,0,0,0,278763,248673.4814,219034.2945,0,,
3460,14959.24638,6337.43473,3430,3007.773,0,28543.25142,0,0,0,275312,246768.7486,219034.2945,0,,
3461,11726.32137,6337.43473,3430,3007.773,0,27709.17642,0,0,0,271245,243535.8236,219034.2945,0,,
3462,8849.31854,6337.43473,3430,3007.773,0,27441.17925,0,0,0,268100,240658.8207,219034.2945,0,,
3463,1957.794315,6337.43473,3430,3007.773,8035.4828,26535.77169,0,0,0,266060,231488.7455,216755.7435,0,,
3464,1957.794315,6337.43473,3430,3007.773,38906.34057,23542.18635,0,0,0,264880,202431.4731,187698.471,0,,
3465,1957.794315,6337.43473,3430,3007.773,83374.05574,22569.50632,0,0,0,264534,158590.4379,143857.4359,0,,
3466,1957.794315,6337.43473,3430,3007.773,127970.0377,23411.62881,0,0,0,265320,113938.3335,99205.33147,0,,
3467,1957.794315,6337.43473,3430,3007.773,164509.758,24179.10624,0,0,0,266180,77491.13573,62758.13368,0,,
3468,1957.794315,6337.43473,3430,3007.773,188329.9994,24522.86167,0,0,0,266819,53966.13889,39233.13684,0,,
3469,1957.794315,6337.43473,3430,3007.773,198348.7247,25210.11354,0,0,0,267441,43882.16173,29149.15969,0,,
3470,1957.794315,6337.43473,3430,3007.773,195629.6037,25440.96833,0,0,0,267327,46256.42799,31523.42594,0,,
3471,1957.794315,6337.43473,3430,3007.773,178186.1608,25669.77261,0,0,0,265555,61699.06655,46966.06451,0,,
3472,1957.794315,6337.43473,3430,3007.773,142267.2757,25688.30531,0,0,0,262632,94676.41897,79943.41692,0,,
3473,1957.794315,6337.43473,3430,3007.773,99777.69654,26891.24192,0,0,0,259721,133052.0615,118319.0595,0,,
3474,1957.794315,6337.43473,3430,3007.773,47527.32895,30688.51437,0,0,0,259699,181483.1567,166750.1546,0,,
3475,1957.794315,6337.43473,3430,3007.773,7779.129996,36130.46223,0,0,0,261323,217413.4078,202680.4057,0,,
3476,1957.794315,6337.43473,3430,3007.773,0,42127.59471,0,0,0,263788,221660.4053,206927.4032,0,,
3477,1957.794315,6337.43473,3430,3007.773,0,43872.55216,0,0,0,267569,223696.4478,208963.4458,0,,
3478,1957.794315,6337.43473,3430,3007.773,0,41968.75139,0,0,0,270825,228856.2486,214123.2466,0,,
3479,1957.794315,6337.43473,3430,3007.773,0,37105.49975,0,0,0,268884,231778.5002,217045.4982,0,,
3480,1957.794315,6337.43473,3430,3007.773,0,31704.53748,0,0,0,264977,233272.4625,218539.4605,0,,
3481,2007.50856,6553.97578,3430,3092.499,0,28114.24553,0,0,0,261250,233135.7545,218051.7711,0,,
3482,2007.50856,6553.97578,3430,3092.499,0,26110.8085,0,0,0,257595,231484.1915,216400.2082,0,,
3483,2007.50856,6553.97578,3430,3092.499,0,25721.06969,0,0,0,254292,228570.9303,213486.947,0,,
3484,2007.50856,6553.97578,3430,3092.499,0,23484.95878,0,0,0,252548,229063.0412,213979.0579,0,,
3485,2007.50856,6553.97578,3430,3092.499,0,21379.0553,0,0,0,251207,229827.9447,214743.9614,0,,
3486,2007.50856,6553.97578,3430,3092.499,0,20430.19086,0,0,0,251518,231087.8091,216003.8258,0,,
3487,2007.50856,6553.97578,3430,3092.499,7468.406053,20245.37685,0,0,0,252018,224304.2171,209220.2338,0,,
3488,2007.50856,6553.97578,3430,3092.499,35837.92218,19041.45744,0,0,0,253877,198997.6204,183913.637,0,,
3489,2007.50856,6553.97578,3430,3092.499,79151.42696,19703.85872,0,0,0,256916,158060.7143,142976.731,0,,
3490,2007.50856,6553.97578,3430,3092.499,123433.1562,20381.80219,0,0,0,261264,117449.0416,102365.0583,0,,
3491,2007.50856,6553.97578,3430,3092.499,160700.3281,18687.40931,0,0,0,265483,86095.26259,71011.27925,0,,
3492,2007.50856,6553.97578,3430,3092.499,185788.9741,16344.28785,0,0,0,270111,67977.7381,52893.75476,0,,
3493,2007.50856,6553.97578,3430,3092.499,194372.1792,14854.61287,0,0,0,274012,64785.20788,49701.22454,0,,
3494,2007.50856,6553.97578,3430,3092.499,190170.3944,14906.04565,0,0,0,275786,70709.55997,55625.57663,0,,
3495,2007.50856,6553.97578,3430,3092.499,171756.3315,16050.86909,0,0,0,275151,87343.79941,72259.81607,0,,
3496,2007.50856,6553.97578,3430,3092.499,136811.1305,17303.86288,0,0,0,272167,118052.0066,102968.0233,0,,
3497,2007.50856,6553.97578,3430,3092.499,93041.43315,18046.70622,0,0,0,270494,159405.8606,144321.8773,0,,
3498,2007.50856,6553.97578,3430,3092.499,44393.77257,17971.87726,0,0,0,271300,208934.3502,193850.3668,0,,
3499,2007.50856,6553.97578,3430,3092.499,7439.666547,18487.82871,0,0,0,272238,246310.5047,231226.5214,0,,
3500,13845.8098,6553.97578,3430,3092.499,0,19951.8826,0,0,0,274630,254678.1174,227755.8328,0,,
3501,17311.65606,6553.97578,3430,3092.499,0,20903.03633,0,0,0,279047,258143.9637,227755.8328,0,,
3502,23673.45,6553.97578,3430,3092.499,0,20235.74676,0,0,0,281538,261302.2532,224552.3285,0,,
3503,19725.91955,6553.97578,3430,3092.499,0,18608.77285,0,0,0,279167,260558.2272,227755.8328,0,,
3504,17888.32314,6553.97578,3430,3092.499,0,17367.36925,0,0,0,276088,258720.6307,227755.8328,0,,
3505,10732.77466,6799.38897,3430,3210.174,0,17116.20967,0,0,0,272880,255763.7903,231591.4527,0,,
3506,2016.97794,6799.38897,3430,3210.174,0,16687.15388,0,0,0,268728,252040.8461,236584.3052,0,,
3507,2016.97794,6799.38897,3430,3210.174,0,16080.01318,0,0,0,265123,249042.9868,233586.4459,0,,
3508,2016.97794,6799.38897,3430,3210.174,0,14402.48239,0,0,0,262862,248459.5176,233002.9767,0,,
3509,2016.97794,6799.38897,3430,3210.174,0,13346.31251,0,0,0,260926,247579.6875,232123.1466,0,,
3510,2016.97794,6799.38897,3430,3210.174,0,13092.68273,0,0,0,260175,247082.3173,231625.7764,0,,
3511,2016.97794,6799.38897,3430,3210.174,7948.996611,13005.46757,0,0,0,261166,240211.5358,224754.9949,0,,
3512,2016.97794,6799.38897,3430,3210.174,38677.50519,11970.29688,0,0,0,264033,213385.1979,197928.657,0,,
3513,2016.97794,6799.38897,3430,3210.174,81558.2612,12158.61469,0,0,0,268205,174488.1241,159031.5832,0,,
3514,2016.97794,6799.38897,3430,3210.174,128087.9288,12621.27696,0,0,0,273261,132551.7942,117095.2533,0,,
3515,2016.97794,6799.38897,3430,3210.174,164036.2679,12913.74592,0,0,0,278192,101241.9862,85785.44527,0,,
3516,2016.97794,6799.38897,3430,3210.174,187847.8794,14078.56315,0,0,0,281441,79514.55746,64058.01655,0,,
3517,2016.97794,6799.38897,3430,3210.174,193835.0648,15408.21411,0,0,0,283123,73879.72109,58423.18018,0,,
3518,2016.97794,6799.38897,3430,3210.174,181594.4868,17199.51683,0,0,0,283780,84985.99632,69529.45541,0,,
3519,2016.97794,6799.38897,3430,3210.174,158637.8,19409.71376,0,0,0,282821,104773.4862,89316.94532,0,,
3520,2016.97794,6799.38897,3430,3210.174,119163.8503,21309.29514,0,0,0,279542,139068.8546,123612.3137,0,,
3521,2016.97794,6799.38897,3430,3210.174,81224.46504,23182.62112,0,0,0,276895,172487.9138,157031.3729,0,,
3522,2016.97794,6799.38897,3430,3210.174,37769.34393,23868.46409,0,0,0,277793,216155.192,200698.6511,0,,
3523,2016.97794,6799.38897,3430,3210.174,7013.21734,24298.50308,0,0,0,279723,248411.2796,232954.7387,0,,
3524,11789.66827,6799.38897,3430,3210.174,0,25782.31606,0,0,0,282603,256820.6839,231591.4527,0,,
3525,15508.80307,6799.38897,3430,3210.174,0,26592.18127,0,0,0,287132,260539.8187,231591.4527,0,,
3526,23673.45,6799.38897,3430,3210.174,0,25741.64968,0,0,0,290594,264852.3503,227739.3374,0,,
3527,18707.33155,6799.38897,3430,3210.174,0,25110.65279,0,0,0,288849,263738.3472,231591.4527,0,,
3528,13870.19073,6799.38897,3430,3210.174,0,26102.7936,0,0,0,285004,258901.2064,231591.4527,0,,
3529,16164.84235,7001.49395,3430,3276.072,0,26976.44518,0,0,0,281424,254447.5548,224575.1465,0,,
3530,11455.86889,7001.49395,3430,3276.072,0,27281.41863,0,0,0,277020,249738.5814,224575.1465,0,,
3531,8054.975712,7001.49395,3430,3276.072,0,27317.31181,0,0,0,273655,246337.6882,224575.1465,0,,
3532,8057.717621,7001.49395,3430,3276.072,0,25075.5699,0,0,0,271416,246340.4301,224575.1465,0,,
3533,8120.179532,7001.49395,3430,3276.072,0,22836.10799,0,0,0,269239,246402.892,224575.1465,0,,
3534,8899.340103,7001.49395,3430,3276.072,0,20719.94742,0,0,0,267902,247182.0526,224575.1465,0,,
3535,1969.63104,7001.49395,3430,3276.072,8216.259306,18716.9659,0,0,0,267869,240935.7748,225258.5778,0,,
3536,1969.63104,7001.49395,3430,3276.072,38981.64105,15963.12984,0,0,0,268948,214003.2291,198326.0321,0,,
3537,1969.63104,7001.49395,3430,3276.072,84637.88994,15758.99034,0,0,0,270831,170434.1197,154756.9227,0,,
3538,1969.63104,7001.49395,3430,3276.072,131141.0484,17249.94561,0,0,0,275241,126850.006,111172.809,0,,
3539,1969.63104,7001.49395,3430,3276.072,168557.0779,18853.54783,0,0,0,280102,92691.37422,77014.17723,0,,
3540,1969.63104,7001.49395,3430,3276.072,192166.2284,21146.83701,0,0,0,284206,70892.93457,55215.73758,0,,
3541,1969.63104,7001.49395,3430,3276.072,202104.6098,23279.08048,0,0,0,287337,61953.30969,46276.1127,0,,
3542,1969.63104,7001.49395,3430,3276.072,198155.0281,25959.35387,0,0,0,289154,65039.61799,49362.421,0,,
3543,1969.63104,7001.49395,3430,3276.072,178558.778,29550.96213,0,0,0,288522,80412.25988,64735.06289,0,,
3544,1969.63104,7001.49395,3430,3276.072,143363.5313,32354.91056,0,0,0,285834,110115.5581,94438.3611,0,,
3545,1969.63104,7001.49395,3430,3276.072,98516.87963,34653.00595,0,0,0,282542,149372.1144,133694.9174,0,,
3546,1969.63104,7001.49395,3430,3276.072,46428.06964,36303.35304,0,0,0,282199,199467.5773,183790.3803,0,,
3547,1969.63104,7001.49395,3430,3276.072,7825.492061,37341.08214,0,0,0,283118,237951.4258,222274.2288,0,,
3548,8303.18099,7001.49395,3430,3276.072,0,38580.10654,0,0,0,285166,246585.8935,224575.1465,0,,
3549,10650.92619,7001.49395,3430,3276.072,0,39614.36133,0,0,0,288548,248933.6387,224575.1465,0,,
3550,12612.15582,7001.49395,3430,3276.072,0,39876.1317,0,0,0,290771,250894.8683,224575.1465,0,,
3551,10693.79943,7001.49395,3430,3276.072,0,39281.48809,0,0,0,288258,248976.5119,224575.1465,0,,
3552,1969.63104,7001.49395,3430,3276.072,0,39276.743,0,0,0,284389,245112.257,229435.06,0,,
3553,12087.43705,7261.34321,3430,3487.887,0,40257.87272,0,0,0,281056,240798.1273,214531.46,0,,
3554,7854.057576,7261.34321,3430,3487.887,0,41332.2522,0,0,0,277897,236564.7478,214531.46,0,,
3555,1974.36573,7261.34321,3430,3487.887,0,41873.05473,0,0,0,275782,233908.9453,217755.3493,0,,
3556,1974.36573,7261.34321,3430,3487.887,0,41532.078,0,0,0,273706,232173.922,216020.3261,0,,
3557,1974.36573,7261.34321,3430,3487.887,0,40112.19479,0,0,0,271344,231231.8052,215078.2093,0,,
3558,1974.36573,7261.34321,3430,3487.887,0,38341.28445,0,0,0,269869,231527.7155,215374.1196,0,,
3559,1974.36573,7261.34321,3430,3487.887,8223.092125,36305.47354,0,0,0,269563,225034.4343,208880.8384,0,,
3560,1974.36573,7261.34321,3430,3487.887,39527.44149,33564.60487,0,0,0,270777,197684.9536,181531.3577,0,,
3561,1974.36573,7261.34321,3430,3487.887,85992.56628,33494.77551,0,0,0,273964,154476.6582,138323.0623,0,,
3562,1974.36573,7261.34321,3430,3487.887,133615.7937,34153.75939,0,0,0,278643,110873.447,94719.85102,0,,
3563,1974.36573,7261.34321,3430,3487.887,171689.143,33926.305,0,0,0,282949,77333.55201,61179.95607,0,,
3564,1974.36573,7261.34321,3430,3487.887,196688.1116,34286.38392,0,0,0,286974,55999.50451,39845.90857,0,,
3565,1974.36573,7261.34321,3430,3487.887,206552.2635,34733.28671,0,0,0,290825,49539.44981,33385.85387,0,,
3566,1974.36573,7261.34321,3430,3487.887,201802.1516,36079.18685,0,0,0,293394,55512.66153,39359.06559,0,,
3567,1974.36573,7261.34321,3430,3487.887,180558.4197,37687.16937,0,0,0,293914,75668.41093,59514.81499,0,,
3568,1974.36573,7261.34321,3430,3487.887,148081.3603,41500.42851,0,0,0,292260,102678.2112,86524.61528,0,,
3569,1974.36573,7261.34321,3430,3487.887,99726.2821,45702.21227,0,0,0,290041,144612.5056,128458.9097,0,,
3570,1974.36573,7261.34321,3430,3487.887,45661.43028,49110.21341,0,0,0,290880,196108.3563,179954.7604,0,,
3571,1974.36573,7261.34321,3430,3487.887,7826.068858,51354.19842,0,0,0,292149,232968.7327,216815.1368,0,,
3572,11405.18897,7261.34321,3430,3487.887,0,54477.1208,0,0,0,294593,240115.8792,214531.46,0,,
3573,13874.18039,7261.34321,3430,3487.887,0,55749.12938,0,0,0,298334,242584.8706,214531.46,0,,
3574,17711.31262,7261.34321,3430,3487.887,0,54997.99715,0,0,0,301420,246422.0029,214531.46,0,,
3575,17795.13565,7261.34321,3430,3487.887,0,52586.17412,0,0,0,299092,246505.8259,214531.46,0,,
3576,16296.29153,7261.34321,3430,3487.887,0,50486.01824,0,0,0,295493,245006.9818,214531.46,0,,
3577,11648.53622,7405.70391,3430,3582.027,0,48420.43835,0,0,0,291535,243114.5617,217048.2945,0,,
3578,9323.314247,7405.70391,3430,3582.027,0,46822.66033,0,0,0,287612,240789.3397,217048.2945,0,,
3579,7610.24255,7405.70391,3430,3582.027,0,45388.73202,0,0,0,284465,239076.268,217048.2945,0,,
3580,7236.578369,7405.70391,3430,3582.027,0,43782.3962,0,0,0,282485,238702.6038,217048.2945,0,,
3581,7480.049471,7405.70391,3430,3582.027,0,41937.9251,0,0,0,280884,238946.0749,217048.2945,0,,
3582,7893.902587,7405.70391,3430,3582.027,0,40325.07199,0,0,0,279685,239359.928,217048.2945,0,,
3583,2057.222805,7405.70391,3430,3582.027,8045.020507,38947.11336,0,0,0,279407,232414.8661,215939.9124,0,,
3584,2057.222805,7405.70391,3430,3582.027,39372.94715,37910.16156,0,0,0,280366,203082.8913,186607.9376,0,,
3585,2057.222805,7405.70391,3430,3582.027,84693.74498,39243.42861,0,0,0,281815,157877.8264,141402.8727,0,,
3586,2057.222805,7405.70391,3430,3582.027,131003.8743,40127.13848,0,0,0,284939,113807.9872,97333.0335,0,,
3587,2057.222805,7405.70391,3430,3582.027,169109.4109,40629.33054,0,0,0,289223,79484.25857,63009.30485,0,,
3588,2057.222805,7405.70391,3430,3582.027,193120.788,42203.98457,0,0,0,293684,58359.22747,41884.27376,0,,
3589,2057.222805,7405.70391,3430,3582.027,203527.7637,43458.57086,0,0,0,297843,50856.66541,34381.71169,0,,
3590,2057.222805,7405.70391,3430,3582.027,197179.7813,44982.83122,0,0,0,300417,58254.3875,41779.43379,0,,
3591,2057.222805,7405.70391,3430,3582.027,178855.7677,45972.36854,0,0,0,300122,75293.86377,58818.91006,0,,
3592,2057.222805,7405.70391,3430,3582.027,145686.3988,46903.10429,0,0,0,295143,102553.4969,86078.54319,0,,
3593,2057.222805,7405.70391,3430,3582.027,99507.52469,46981.26115,0,0,0,290567,144078.2142,127603.2604,0,,
3594,2057.222805,7405.70391,3430,3582.027,48989.22092,46648.70161,0,0,0,288058,192420.0775,175945.1238,0,,
3595,2057.222805,7405.70391,3430,3582.027,8696.928035,46421.08562,0,0,0,287062,231943.9863,215469.0326,0,,
3596,8928.226752,7405.70391,3430,3582.027,0,47037.74782,0,0,0,287432,240394.2522,217048.2945,0,,
3597,11536.65451,7405.70391,3430,3582.027,0,47775.32006,0,0,0,290778,243002.6799,217048.2945,0,,
3598,13771.85579,7405.70391,3430,3582.027,0,47736.11878,0,0,0,292974,245237.8812,217048.2945,0,,
3599,11530.82911,7405.70391,3430,3582.027,0,47778.14546,0,0,0,290775,242996.8545,217048.2945,0,,
3600,6883.73512,7405.70391,3430,3582.027,0,48411.23945,0,0,0,286761,238349.7605,217048.2945,0,,
3601,2021.71263,7290.21535,3430,3662.046,0,48634.37724,0,0,0,282301,233666.6228,217262.6488,0,,
3602,2021.71263,7290.21535,3430,3662.046,0,47862.71322,0,0,0,278103,230240.2868,213836.3128,0,,
3603,2021.71263,7290.21535,3430,3662.046,0,45858.69929,0,0,0,274347,228488.3007,212084.3267,0,,
3604,2021.71263,7290.21535,3430,3662.046,0,39199.96183,0,0,0,271290,232090.0382,215686.0642,0,,
3605,2021.71263,7290.21535,3430,3662.046,0,32683.544,0,0,0,267992,235308.456,218904.482,0,,
3606,2021.71263,7290.21535,3430,3662.046,0,27925.64942,0,0,0,266885,238959.3506,222555.3766,0,,
3607,2021.71263,7290.21535,3430,3662.046,8309.231853,24295.74868,0,0,0,266969,234364.0195,217960.0455,0,,
3608,2021.71263,7290.21535,3430,3662.046,38789.0175,21161.85411,0,0,0,269051,209100.1284,192696.1544,0,,
3609,2021.71263,7290.21535,3430,3662.046,84284.78665,20469.82834,0,0,0,272434,167679.385,151275.411,0,,
3610,2021.71263,7290.21535,3430,3662.046,129844.8281,21488.45365,0,0,0,277519,126185.7182,109781.7443,0,,
3611,2021.71263,7290.21535,3430,3662.046,167145.4053,22868.21598,0,0,0,282623,92609.37872,76205.40474,0,,
3612,2021.71263,7290.21535,3430,3662.046,187970.2885,23669.22149,0,0,0,287103,75463.49004,59059.51606,0,,
3613,2021.71263,7290.21535,3430,3662.046,197314.1237,23952.31925,0,0,0,290409,69142.55708,52738.5831,0,,
3614,2021.71263,7290.21535,3430,3662.046,196394.7933,24985.48915,0,0,0,293062,71681.71759,55277.74361,0,,
3615,2021.71263,7290.21535,3430,3662.046,179647.9218,26916.19721,0,0,0,293777,87212.88099,70808.90701,0,,
3616,2021.71263,7290.21535,3430,3662.046,147599.3178,28499.12464,0,0,0,292526,116427.5575,100023.5835,0,,
3617,2021.71263,7290.21535,3430,3662.046,104735.1422,29665.78807,0,0,0,290378,155977.0697,139573.0957,0,,
3618,2021.71263,7290.21535,3430,3662.046,51530.13197,31009.77802,0,0,0,290786,208246.09,191842.116,0,,
3619,2021.71263,7290.21535,3430,3662.046,8560.065824,32552.01307,0,0,0,292015,250902.9211,234498.9471,0,,
3620,11062.87267,7290.21535,3430,3662.046,0,33850.92034,0,0,0,292746,258895.0797,233449.9456,0,,
3621,14981.02086,7290.21535,3430,3662.046,0,32585.77215,0,0,0,295399,262813.2278,233449.9456,0,,
3622,23673.45,7290.21535,3430,3662.046,0,30235.21689,0,0,0,297200,266964.7831,228909.0718,0,,
3623,23673.45,7290.21535,3430,3662.046,0,27385.84398,0,0,0,295301,267915.156,229859.4447,0,,
3624,18784.4877,7290.21535,3430,3662.046,0,25269.30531,0,0,0,291886,266616.6947,233449.9456,0,,
3625,18186.86079,7290.21535,3430,3723.237,0,24302.12858,0,0,0,288174,263871.8714,231241.5583,0,,
3626,14077.67021,7290.21535,3430,3723.237,0,23521.31916,0,0,0,283284,259762.6808,231241.5583,0,,
3627,11368.13217,7290.21535,3430,3723.237,0,22404.8572,0,0,0,279458,257053.1428,231241.5583,0,,
3628,9327.929639,7290.21535,3430,3723.237,0,21320.05973,0,0,0,276333,255012.9403,231241.5583,0,,
3629,2135.34519,7290.21535,3430,3723.237,0,21596.207,0,0,0,272821,251224.793,234645.9955,0,,
3630,2135.34519,7290.21535,3430,3723.237,0,22275.14957,0,0,0,269897,247621.8504,231043.0529,0,,
3631,2135.34519,7290.21535,3430,3723.237,7980.976717,22454.55968,0,0,0,267070,236634.4636,220055.6661,0,,
3632,2135.34519,7290.21535,3430,3723.237,37812.25002,21649.87567,0,0,0,265615,206152.8743,189574.0768,0,,
3633,2135.34519,7290.21535,3430,3723.237,81971.53049,23564.18554,0,0,0,265745,160209.284,143630.4864,0,,
3634,2135.34519,7290.21535,3430,3723.237,127990.0895,24201.77293,0,0,0,267859,115667.1376,99088.34002,0,,
3635,2135.34519,7290.21535,3430,3723.237,164845.858,23084.89177,0,0,0,269998,82067.25018,65488.45264,0,,
3636,2135.34519,7290.21535,3430,3723.237,187545.8086,22033.92698,0,0,0,271855,62275.26438,45696.46684,0,,
3637,2135.34519,7290.21535,3430,3723.237,195746.5098,21888.85065,0,0,0,272884,55248.63954,38669.842,0,,
3638,2135.34519,7290.21535,3430,3723.237,194486.339,22051.49177,0,0,0,273704,57166.16921,40587.37167,0,,
3639,2135.34519,7290.21535,3430,3723.237,176710.541,22951.74694,0,0,0,273487,73824.71205,57245.91451,0,,
3640,2135.34519,7290.21535,3430,3723.237,145678.0747,23504.95037,0,0,0,271900,102716.9749,86138.1774,0,,
3641,2135.34519,7290.21535,3430,3723.237,100685.0078,24228.64992,0,0,0,271039,146125.3422,129546.5447,0,,
3642,2135.34519,7290.21535,3430,3723.237,48295.29988,26149.41988,0,0,0,273901,199456.2802,182877.4827,0,,
3643,2135.34519,7290.21535,3430,3723.237,8244.702357,29487.34466,0,0,0,277377,239644.953,223066.1554,0,,
3644,2135.34519,7290.21535,3430,3723.237,0,33657.65553,0,0,0,280682,247024.3445,230445.5469,0,,
3645,2135.34519,7290.21535,3430,3723.237,0,34626.41876,0,0,0,285509,250882.5812,234303.7837,0,,
3646,11425.52073,7290.21535,3430,3723.237,0,31378.46864,0,0,0,288489,257110.5314,231241.5583,0,,
3647,14186.64066,7290.21535,3430,3723.237,0,27112.34871,0,0,0,286984,259871.6513,231241.5583,0,,
3648,14851.87818,7290.21535,3430,3723.237,0,23864.11119,0,0,0,284401,260536.8888,231241.5583,0,,
3649,14878.24784,7232.47107,3430,3807.963,0,21327.69973,0,0,0,281492,260164.3003,230815.6184,0,,
3650,14388.52405,7232.47107,3430,3807.963,0,19285.42352,0,0,0,278960,259674.5765,230815.6184,0,,
3651,14681.1991,7232.47107,3430,3807.963,0,17956.74847,0,0,0,277924,259967.2515,230815.6184,0,,
3652,14456.31399,7232.47107,3430,3807.963,0,17731.63358,0,0,0,277474,259742.3664,230815.6184,0,,
3653,11593.47466,7232.47107,3430,3807.963,0,18686.47291,0,0,0,275566,256879.5271,230815.6184,0,,
3654,9588.247345,7232.47107,3430,3807.963,0,19275.70022,0,0,0,274150,254874.2998,230815.6184,0,,
3655,2180.324745,7232.47107,3430,3807.963,8028.063598,19187.71737,0,0,0,273719,246503.219,229852.4602,0,,
3656,2180.324745,7232.47107,3430,3807.963,37004.75727,17010.34493,0,0,0,275477,221461.8978,204811.139,0,,
3657,2180.324745,7232.47107,3430,3807.963,79492.35548,16625.85481,0,0,0,278237,182118.7897,165468.0309,0,,
3658,2180.324745,7232.47107,3430,3807.963,124782.8893,16610.50252,0,0,0,282197,140803.6082,124152.8494,0,,
3659,2180.324745,7232.47107,3430,3807.963,160742.103,16880.19499,0,0,0,286358,108735.702,92084.94321,0,,
3660,2180.324745,7232.47107,3430,3807.963,182514.2726,18538.51278,0,0,0,290490,89437.21458,72786.45577,0,,
3661,2180.324745,7232.47107,3430,3807.963,193523.0518,20557.2736,0,0,0,293449,79368.6746,62717.91579,0,,
3662,2180.324745,7232.47107,3430,3807.963,193435.5007,23310.09236,0,0,0,295741,78995.40699,62344.64817,0,,
3663,2180.324745,7232.47107,3430,3807.963,163998.987,26553.59998,0,0,0,295884,105331.413,88680.65418,0,,
3664,2180.324745,7232.47107,3430,3807.963,126043.1955,31116.19107,0,0,0,294105,136945.6134,120294.8546,0,,
3665,2180.324745,7232.47107,3430,3807.963,81240.52741,36256.48587,0,0,0,290324,172826.9867,156176.2279,0,,
3666,2180.324745,7232.47107,3430,3807.963,36937.00962,40477.48321,0,0,0,288325,210910.5072,194259.7484,0,,
3667,2180.324745,7232.47107,3430,3807.963,5788.392514,44263.36877,0,0,0,287439,237387.2387,220736.4799,0,,
3668,2180.324745,7232.47107,3430,3807.963,0,46242.42171,0,0,0,288305,242062.5783,225411.8195,0,,
3669,2180.324745,7232.47107,3430,3807.963,0,45892.71308,0,0,0,290765,244872.2869,228221.5281,0,,
3670,2180.324745,7232.47107,3430,3807.963,0,41865.10354,0,0,0,291751,249885.8965,233235.1376,0,,
3671,7453.071836,7232.47107,3430,3807.963,0,36114.87573,0,0,0,288854,252739.1243,230815.6184,0,,
3672,7801.225848,7232.47107,3430,3807.963,0,31411.72172,0,0,0,284499,253087.2783,230815.6184,0,,
3673,9824.91305,7203.59893,3430,3869.154,0,27337.3498,0,0,0,279783,252445.6502,228117.9842,0,,
3674,8256.556238,7203.59893,3430,3869.154,0,24434.70662,0,0,0,275312,250877.2934,228117.9842,0,,
3675,2206.36554,7203.59893,3430,3869.154,0,22260.30457,0,0,0,271948,249687.6954,232978.577,0,,
3676,2206.36554,7203.59893,3430,3869.154,0,20358.4936,0,0,0,269313,248954.5064,232245.3879,0,,
3677,2206.36554,7203.59893,3430,3869.154,0,19458.25974,0,0,0,267195,247736.7403,231027.6218,0,,
3678,2206.36554,7203.59893,3430,3869.154,0,20057.88084,0,0,0,265910,245852.1192,229143.0007,0,,
