,allocated,dispatched,difference_RT,difference_RT_perc
42,266988.3852,266988.3852,3.49245965481e-10,0.0
43,266988.3852,266988.3852,-2.32830643654e-10,0.0
44,266988.3852,266988.3852,2.91038304567e-10,0.0
45,266988.3852,266988.3852,-5.23868948221e-10,0.0
46,266988.3852,266988.3852,5.82076609135e-10,0.0
47,291724.9235,291724.9235,-6.40284270048e-10,0.0
48,291724.9235,291724.9235,6.40284270048e-10,0.0
49,291724.9235,291724.9235,-6.98491930962e-10,0.0
50,291724.9235,291724.9235,4.65661287308e-10,0.0
51,291724.9235,291724.9235,-4.65661287308e-10,0.0
52,291724.9235,291724.9235,5.23868948221e-10,0.0
53,291724.9235,291724.9235,-4.65661287308e-10,0.0
54,277065.3227,277065.3227,4.07453626394e-10,0.0
55,277065.3227,277065.3227,-5.82076609135e-10,0.0
56,277065.3227,277065.3227,4.65661287308e-10,0.0
57,277065.3227,277065.3227,-6.40284270048e-10,0.0
58,277065.3227,277065.3227,6.40284270048e-10,0.0
59,277065.3227,277065.3227,-7.56699591875e-10,0.0
60,277065.3227,277065.3227,9.31322574615e-10,0.0
61,247070.3078,247070.3078,-8.73114913702e-10,0.0
62,247070.3078,247070.3078,7.85803422332e-10,0.0
63,247070.3078,247070.3078,-9.60426405072e-10,0.0
64,247070.3078,247070.3078,9.02218744159e-10,0.0
65,247070.3078,247070.3078,-8.73114913702e-10,0.0
66,247070.3078,247070.3078,9.31322574615e-10,0.0
67,247070.3078,247070.3078,-1.04773789644e-09,0.0
68,261397.1354,261397.1354,9.89530235529e-10,0.0
69,261397.1354,261397.1354,-9.31322574615e-10,0.0
70,261397.1354,261397.1354,8.14907252789e-10,0.0
71,261397.1354,261397.1354,-9.02218744159e-10,0.0
72,261397.1354,261397.1354,7.85803422332e-10,0.0
73,261397.1354,261397.1354,-1.01863406599e-09,0.0
74,261397.1354,261397.1354,1.04773789644e-09,0.0
75,298191.2079,298191.2079,-8.73114913702e-10,0.0
76,298191.2079,298191.2079,1.04773789644e-09,0.0
77,298191.2079,298191.2079,-1.04773789644e-09,0.0
78,298191.2079,298191.2079,8.14907252789e-10,0.0
79,298191.2079,298191.2079,-9.89530235529e-10,0.0
80,298191.2079,298191.2079,8.14907252789e-10,0.0
81,298191.2079,298191.2079,-6.40284270048e-10,0.0
82,301986.0222,301986.0222,5.23868948221e-10,0.0
83,301986.0222,301986.0222,-2.91038304567e-10,0.0
84,301986.0222,301986.0222,2.91038304567e-10,0.0
85,301986.0222,301986.0222,-4.07453626394e-10,0.0
86,301986.0222,301986.0222,4.07453626394e-10,0.0
87,301986.0222,301986.0222,-4.07453626394e-10,0.0
88,301986.0222,301986.0222,4.65661287308e-10,0.0
89,292957.944,292957.944,-1.7462298274e-10,0.0
90,292957.944,292957.944,4.65661287308e-10,0.0
91,292957.944,292957.944,-2.91038304567e-10,0.0
92,292957.944,292957.944,3.49245965481e-10,0.0
93,292957.944,292957.944,-6.40284270048e-10,0.0
94,292957.944,292957.944,8.73114913702e-10,0.0
95,292957.944,292957.944,-1.04773789644e-09,0.0
96,280972.8271,280972.8271,9.89530235529e-10,0.0
97,280972.8271,280972.8271,-8.73114913702e-10,0.0
98,280972.8271,280972.8271,9.31322574615e-10,0.0
99,280972.8271,280972.8271,-8.73114913702e-10,0.0
100,280972.8271,280972.8271,9.89530235529e-10,0.0
101,280972.8271,280972.8271,-7.56699591875e-10,0.0
102,280972.8271,280972.8271,8.14907252789e-10,0.0
103,251686.7791,251686.7791,-7.85803422332e-10,0.0
104,251686.7791,251686.7791,7.85803422332e-10,0.0
105,251686.7791,251686.7791,-6.69388100505e-10,0.0
106,251686.7791,251686.7791,6.98491930962e-10,0.0
107,251686.7791,251686.7791,-6.98491930962e-10,0.0
108,251686.7791,251686.7791,7.27595761418e-10,0.0
109,251686.7791,251686.7791,-8.14907252789e-10,0.0
110,284891.2893,284891.2893,8.73114913702e-10,0.0
111,284891.2893,284891.2893,-7.56699591875e-10,0.0
112,284891.2893,284891.2893,6.40284270048e-10,0.0
113,284891.2893,284891.2893,-6.40284270048e-10,0.0
114,284891.2893,284891.2893,6.98491930962e-10,0.0
115,284891.2893,284891.2893,-6.40284270048e-10,0.0
116,284891.2893,284891.2893,5.23868948221e-10,0.0
117,268017.5598,268017.5598,-4.65661287308e-10,0.0
118,268017.5598,268017.5598,3.49245965481e-10,0.0
119,268017.5598,268017.5598,-3.49245965481e-10,0.0
120,268017.5598,268017.5598,5.23868948221e-10,0.0
121,268017.5598,268017.5598,-5.82076609135e-10,0.0
122,268017.5598,268017.5598,5.23868948221e-10,0.0
123,268017.5598,268017.5598,-4.07453626394e-10,0.0
124,218306.5493,218306.5493,2.03726813197e-10,0.0
125,218306.5493,218306.5493,-2.03726813197e-10,0.0
126,218306.5493,218306.5493,8.73114913702e-11,0.0
127,218306.5493,218306.5493,-5.82076609135e-11,0.0
128,218306.5493,218306.5493,-8.73114913702e-11,0.0
129,218306.5493,218306.5493,-8.73114913702e-11,0.0
130,218306.5493,218306.5493,0.0,0.0
131,254765.2808,254765.2808,0.0,0.0
132,254765.2808,254765.2808,1.16415321827e-10,0.0
133,254765.2808,254765.2808,-1.7462298274e-10,0.0
134,254765.2808,254765.2808,2.03726813197e-10,0.0
135,254765.2808,254765.2808,-1.7462298274e-10,0.0
136,254765.2808,254765.2808,2.32830643654e-10,0.0
137,254765.2808,254765.2808,-2.91038304567e-10,0.0
138,244283.8917,244283.8917,4.07453626394e-10,0.0
139,244283.8917,244283.8917,-6.69388100505e-10,0.0
140,244283.8917,244283.8917,5.52972778678e-10,0.0
141,244283.8917,244283.8917,-6.98491930962e-10,0.0
142,244283.8917,244283.8917,7.56699591875e-10,0.0
143,244283.8917,244283.8917,-5.52972778678e-10,0.0
144,244283.8917,244283.8917,6.11180439591e-10,0.0
145,202362.283,202362.283,-5.23868948221e-10,0.0
146,202362.283,202362.283,5.82076609135e-10,0.0
147,202362.283,202362.283,-5.23868948221e-10,0.0
148,202362.283,202362.283,4.94765117764e-10,0.0
149,202362.283,202362.283,-3.20142135024e-10,0.0
150,202362.283,202362.283,2.91038304567e-10,0.0
151,202362.283,202362.283,-2.03726813197e-10,0.0
152,201026.0086,201026.0086,2.61934474111e-10,0.0
153,201026.0086,201026.0086,-3.49245965481e-10,0.0
154,201026.0086,201026.0086,2.32830643654e-10,0.0
155,201026.0086,201026.0086,-5.82076609135e-11,0.0
156,201026.0086,201026.0086,3.49245965481e-10,0.0
157,201026.0086,201026.0086,-4.36557456851e-10,0.0
158,201026.0086,201026.0086,3.78349795938e-10,0.0
159,209714.29,209714.29,-3.20142135024e-10,0.0
160,209714.29,209714.29,1.45519152284e-10,0.0
161,209714.29,209714.29,0.0,0.0
162,209714.29,209714.29,1.7462298274e-10,0.0
163,209714.29,209714.29,0.0,0.0
164,209714.29,209714.29,2.91038304567e-11,0.0
165,209714.29,209714.29,-1.16415321827e-10,0.0
166,186178.7521,186178.7521,8.73114913702e-11,0.0
167,186178.7521,186178.7521,-1.16415321827e-10,0.0
168,186178.7521,186178.7521,2.91038304567e-11,0.0
169,186178.7521,186178.7521,-2.91038304567e-11,0.0
170,186178.7521,186178.7521,-1.16415321827e-10,0.0
171,186178.7521,186178.7521,1.16415321827e-10,0.0
172,186178.7521,186178.7521,-1.7462298274e-10,0.0
173,229119.8441,229119.8441,1.16415321827e-10,0.0
174,229119.8441,229119.8441,-2.61934474111e-10,0.0
175,229119.8441,229119.8441,4.94765117764e-10,0.0
176,229119.8441,229119.8441,-4.65661287308e-10,0.0
177,229119.8441,229119.8441,7.27595761418e-10,0.0
178,229119.8441,229119.8441,-8.73114913702e-10,0.0
179,229119.8441,229119.8441,7.56699591875e-10,0.0
180,211962.8541,211962.8541,-9.31322574615e-10,0.0
181,211962.8541,211962.8541,8.73114913702e-10,0.0
182,211962.8541,211962.8541,-9.60426405072e-10,0.0
183,211962.8541,211962.8541,9.02218744159e-10,0.0
184,211962.8541,211962.8541,-9.31322574615e-10,0.0
185,211962.8541,211962.8541,8.44011083245e-10,0.0
186,211962.8541,211962.8541,-7.27595761418e-10,0.0
187,182505.9246,182505.9246,6.11180439591e-10,0.0
188,182505.9246,182505.9246,-5.52972778678e-10,0.0
189,182505.9246,182505.9246,7.56699591875e-10,0.0
190,182505.9246,182505.9246,-6.40284270048e-10,0.0
191,182505.9246,182505.9246,6.69388100505e-10,0.0
192,182505.9246,182505.9246,-7.56699591875e-10,0.0
193,182505.9246,182505.9246,4.36557456851e-10,0.0
194,189660.4149,189660.4149,-6.40284270048e-10,0.0
195,189660.4149,189660.4149,9.02218744159e-10,0.0
196,189660.4149,189660.4149,-9.02218744159e-10,0.0
197,189660.4149,189660.4149,9.31322574615e-10,0.0
198,189660.4149,189660.4149,-9.60426405072e-10,0.0
199,189660.4149,189660.4149,9.89530235529e-10,0.0
200,189660.4149,189660.4149,-1.04773789644e-09,0.0
201,228664.8884,228664.8884,9.31322574615e-10,0.0
202,228664.8884,228664.8884,-1.0768417269e-09,0.0
203,228664.8884,228664.8884,9.02218744159e-10,0.0
204,228664.8884,228664.8884,-7.56699591875e-10,0.0
205,228664.8884,228664.8884,7.85803422332e-10,0.0
206,228664.8884,228664.8884,-7.56699591875e-10,0.0
207,228664.8884,228664.8884,9.60426405072e-10,0.0
208,309420.0391,309420.0391,-9.89530235529e-10,0.0
209,309420.0391,309420.0391,1.22236087918e-09,0.0
210,309420.0391,309420.0391,-1.2805685401e-09,0.0
211,309420.0391,309420.0391,1.39698386192e-09,0.0
212,309420.0391,309420.0391,-1.39698386192e-09,0.0
213,309420.0391,309420.0391,1.33877620101e-09,0.0
214,309420.0391,309420.0391,-1.45519152284e-09,0.0
215,338130.6329,338130.6329,1.33877620101e-09,0.0
216,338130.6329,338130.6329,-1.51339918375e-09,0.0
217,338130.6329,338130.6329,1.45519152284e-09,0.0
218,338130.6329,338130.6329,-1.45519152284e-09,0.0
219,338130.6329,338130.6329,1.45519152284e-09,0.0
220,338130.6329,338130.6329,-1.39698386192e-09,0.0
221,338130.6329,338130.6329,1.33877620101e-09,0.0
222,368000.6334,368000.6334,-1.51339918375e-09,0.0
223,368000.6334,368000.6334,1.86264514923e-09,0.0
224,368000.6334,368000.6334,-2.32830643654e-09,0.0
225,368000.6334,368000.6334,2.1536834538e-09,0.0
226,368000.6334,368000.6334,-1.97906047106e-09,0.0
227,368000.6334,368000.6334,2.21189111471e-09,0.0
228,368000.6334,368000.6334,-1.80443748832e-09,0.0
229,393383.3491,393383.3491,1.57160684466e-09,0.0
230,393383.3491,393383.3491,-1.92085281014e-09,0.0
231,393383.3491,393383.3491,1.62981450558e-09,0.0
232,393383.3491,393383.3491,-1.92085281014e-09,0.0
233,393383.3491,393383.3491,1.86264514923e-09,0.0
234,393383.3491,393383.3491,-2.03726813197e-09,0.0
235,393383.3491,393383.3491,2.56113708019e-09,0.0
236,341923.9289,341923.9289,-2.32830643654e-09,0.0
237,341923.9289,341923.9289,2.44472175837e-09,0.0
238,341923.9289,341923.9289,-2.38651409745e-09,0.0
239,341923.9289,341923.9289,2.38651409745e-09,0.0
240,341923.9289,341923.9289,-2.44472175837e-09,0.0
241,341923.9289,341923.9289,2.27009877563e-09,0.0
242,341923.9289,341923.9289,-2.32830643654e-09,0.0
243,345856.856,345856.856,2.38651409745e-09,0.0
244,345856.856,345856.856,-2.38651409745e-09,0.0
245,345856.856,345856.856,2.21189111471e-09,0.0
246,345856.856,345856.856,-2.21189111471e-09,0.0
247,345856.856,345856.856,2.32830643654e-09,0.0
248,345856.856,345856.856,-2.27009877563e-09,0.0
249,345856.856,345856.856,2.44472175837e-09,0.0
250,399665.2181,399665.2181,-2.79396772385e-09,0.0
251,399665.2181,399665.2181,2.67755240202e-09,0.0
252,399665.2181,399665.2181,-2.73576006293e-09,0.0
253,399665.2181,399665.2181,2.61934474111e-09,0.0
254,399665.2181,399665.2181,-2.50292941928e-09,0.0
255,399665.2181,399665.2181,2.73576006293e-09,0.0
256,399665.2181,399665.2181,-2.67755240202e-09,0.0
257,407519.6994,407519.6994,2.85217538476e-09,0.0
258,407519.6994,407519.6994,-2.73576006293e-09,0.0
259,407519.6994,407519.6994,2.73576006293e-09,0.0
260,407519.6994,407519.6994,-2.44472175837e-09,0.0
261,407519.6994,407519.6994,2.38651409745e-09,0.0
262,407519.6994,407519.6994,-2.1536834538e-09,0.0
263,407519.6994,407519.6994,2.32830643654e-09,0.0
264,445861.6527,445861.6527,-2.73576006293e-09,0.0
265,445861.6527,445861.6527,2.50292941928e-09,0.0
266,445861.6527,445861.6527,-2.56113708019e-09,0.0
267,445861.6527,445861.6527,2.44472175837e-09,0.0
268,445861.6527,445861.6527,-2.44472175837e-09,0.0
269,445861.6527,445861.6527,2.67755240202e-09,0.0
270,445861.6527,445861.6527,-2.79396772385e-09,0.0
271,400779.9559,400779.9559,3.08500602841e-09,0.0
272,400779.9559,400779.9559,-2.96859070659e-09,0.0
273,400779.9559,400779.9559,3.0267983675e-09,0.0
274,400779.9559,400779.9559,-3.14321368933e-09,0.0
275,400779.9559,400779.9559,3.14321368933e-09,0.0
276,400779.9559,400779.9559,-3.49245965481e-09,0.0
277,400779.9559,400779.9559,3.43425199389e-09,0.0
278,334529.8148,334529.8148,-3.49245965481e-09,0.0
279,334529.8148,334529.8148,3.55066731572e-09,0.0
280,334529.8148,334529.8148,-3.43425199389e-09,0.0
281,334529.8148,334529.8148,3.25962901115e-09,0.0
282,334529.8148,334529.8148,-3.60887497663e-09,0.0
283,334529.8148,334529.8148,3.66708263755e-09,0.0
284,334529.8148,334529.8148,-3.43425199389e-09,0.0
285,314069.1178,314069.1178,3.37604433298e-09,0.0
286,314069.1178,314069.1178,-3.55066731572e-09,0.0
287,314069.1178,314069.1178,3.72529029846e-09,0.0
288,314069.1178,314069.1178,-3.72529029846e-09,0.0
289,314069.1178,314069.1178,3.55066731572e-09,0.0
290,314069.1178,314069.1178,-3.72529029846e-09,0.0
291,314069.1178,314069.1178,3.72529029846e-09,0.0
292,255723.4188,255723.4188,-3.78349795938e-09,0.0
293,255723.4188,255723.4188,3.81260178983e-09,0.0
294,255723.4188,255723.4188,-3.84170562029e-09,0.0
295,255723.4188,255723.4188,3.75439412892e-09,0.0
296,255723.4188,255723.4188,-3.69618646801e-09,0.0
297,255723.4188,255723.4188,3.63797880709e-09,0.0
298,255723.4188,255723.4188,-3.49245965481e-09,0.0
299,215951.5282,215951.5282,3.34694050252e-09,0.0
300,215951.5282,215951.5282,-3.57977114618e-09,0.0
301,215951.5282,215951.5282,3.49245965481e-09,0.0
302,215951.5282,215951.5282,-3.57977114618e-09,0.0
303,215951.5282,215951.5282,3.46335582435e-09,0.0
304,215951.5282,215951.5282,-3.46335582435e-09,0.0
305,215951.5282,215951.5282,3.25962901115e-09,0.0
306,255628.5482,255628.5482,-3.14321368933e-09,0.0
307,255628.5482,255628.5482,3.34694050252e-09,0.0
308,255628.5482,255628.5482,-3.40514816344e-09,0.0
309,255628.5482,255628.5482,3.46335582435e-09,0.0
310,255628.5482,255628.5482,-3.43425199389e-09,0.0
311,255628.5482,255628.5482,3.43425199389e-09,0.0
312,255628.5482,255628.5482,-3.37604433298e-09,0.0
313,235412.9885,235412.9885,3.31783667207e-09,0.0
314,235412.9885,235412.9885,-3.25962901115e-09,0.0
315,235412.9885,235412.9885,3.43425199389e-09,0.0
316,235412.9885,235412.9885,-3.40514816344e-09,0.0
317,235412.9885,235412.9885,3.34694050252e-09,0.0
318,235412.9885,235412.9885,-3.34694050252e-09,0.0
319,235412.9885,235412.9885,3.55066731572e-09,0.0
320,212381.0008,212381.0008,-3.31783667207e-09,0.0
321,212381.0008,212381.0008,3.55066731572e-09,0.0
322,212381.0008,212381.0008,-3.40514816344e-09,0.0
323,212381.0008,212381.0008,3.69618646801e-09,0.0
324,212381.0008,212381.0008,-3.63797880709e-09,0.0
325,212381.0008,212381.0008,3.75439412892e-09,0.0
326,212381.0008,212381.0008,-3.66708263755e-09,0.0
327,252301.1658,252301.1658,3.69618646801e-09,0.0
328,252301.1658,252301.1658,-3.69618646801e-09,0.0
329,252301.1658,252301.1658,3.52156348526e-09,0.0
330,252301.1658,252301.1658,-3.31783667207e-09,0.0
331,252301.1658,252301.1658,3.57977114618e-09,0.0
332,252301.1658,252301.1658,-3.40514816344e-09,0.0
333,252301.1658,252301.1658,3.46335582435e-09,0.0
334,248382.1845,248382.1845,-3.52156348526e-09,0.0
335,248382.1845,248382.1845,3.57977114618e-09,0.0
336,248382.1845,248382.1845,-3.49245965481e-09,0.0
337,248382.1845,248382.1845,3.20142135024e-09,0.0
338,248382.1845,248382.1845,-3.17231751978e-09,0.0
339,248382.1845,248382.1845,3.11410985887e-09,0.0
340,248382.1845,248382.1845,-3.25962901115e-09,0.0
341,225227.5098,225227.5098,3.2305251807e-09,0.0
342,225227.5098,225227.5098,-3.05590219796e-09,0.0
343,225227.5098,225227.5098,3.28873284161e-09,0.0
344,225227.5098,225227.5098,-3.17231751978e-09,0.0
345,225227.5098,225227.5098,3.25962901115e-09,0.0
346,225227.5098,225227.5098,-3.14321368933e-09,0.0
347,225227.5098,225227.5098,2.93948687613e-09,0.0
348,185108.2948,185108.2948,-3.05590219796e-09,0.0
349,185108.2948,185108.2948,2.85217538476e-09,0.0
350,185108.2948,185108.2948,-2.85217538476e-09,0.0
351,185108.2948,185108.2948,2.91038304567e-09,0.0
352,185108.2948,185108.2948,-2.93948687613e-09,0.0
353,185108.2948,185108.2948,2.96859070659e-09,0.0
354,185108.2948,185108.2948,-2.91038304567e-09,0.0
355,212347.0733,212347.0733,2.93948687613e-09,0.0
356,212347.0733,212347.0733,-2.91038304567e-09,0.0
357,212347.0733,212347.0733,2.85217538476e-09,0.0
358,212347.0733,212347.0733,-2.8230715543e-09,0.0
359,212347.0733,212347.0733,2.93948687613e-09,0.0
360,212347.0733,212347.0733,-2.91038304567e-09,0.0
361,212347.0733,212347.0733,2.85217538476e-09,0.0
362,216175.629,216175.629,-2.8230715543e-09,0.0
363,216175.629,216175.629,2.91038304567e-09,0.0
364,216175.629,216175.629,-3.08500602841e-09,0.0
365,216175.629,216175.629,2.93948687613e-09,0.0
